alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version
ALT-002989,BSCM-000022,Whitefield,2023-11-11 07:00:00,Voltage Sag,Medium,0.8491,Open,0.0,,,,Ensemble-v1
ALT-002990,BSCM-000148,Indiranagar,2024-09-27 04:00:00,Energy Theft,Critical,0.6376,Resolved,11.36,INS-0020,2024-09-27T17:00:00,External surge,TheftDetect-v3.0
ALT-002991,BSCM-000463,Whitefield,2024-04-04 08:00:00,Meter Tamper,Medium,0.6633,Resolved,0.0,INS-0016,2024-04-05T06:00:00,Faulty firmware,Ensemble-v1
ALT-002992,BSCM-000100,BTM Layout,2024-10-06 22:00:00,Phase Imbalance,Medium,0.7036,Resolved,0.0,INS-0003,2024-10-08T20:00:00,Line fault,TheftDetect-v3.0
ALT-002993,BSCM-000028,Electronic City,2023-01-04 14:00:00,Voltage Sag,Medium,0.8081,False Positive,0.0,INS-0013,,,TheftDetect-v3.0
ALT-002994,BSCM-000100,BTM Layout,2024-10-06 21:00:00,Voltage Sag,Low,0.8665,Resolved,0.0,INS-0010,2024-10-07T05:00:00,External surge,TheftDetect-v2.1
ALT-002995,BSCM-000491,Indiranagar,2024-05-18 17:00:00,Overcurrent,Low,0.6041,False Positive,0.0,INS-0010,,,TheftDetect-v3.0
ALT-002996,BSCM-000054,Whitefield,2024-12-25 03:00:00,Energy Theft,Critical,0.8333,Open,55.58,,,,Ensemble-v1
ALT-002997,BSCM-000137,Hebbal,2024-06-04 13:00:00,Communication Loss,Low,0.8549,Investigating,0.0,INS-0008,,,TheftDetect-v3.0
ALT-002998,BSCM-000321,Hebbal,2024-07-31 18:00:00,Communication Loss,Medium,0.6295,Resolved,0.0,INS-0003,2024-07-31T21:00:00,Meter bypass,TheftDetect-v3.0
ALT-002999,BSCM-000209,Hebbal,2023-03-11 22:00:00,Overcurrent,Medium,0.8877,Investigating,0.0,INS-0015,,,TheftDetect-v3.0
ALT-003000,BSCM-000345,Rajajinagar,2024-01-24 05:00:00,Phase Imbalance,High,0.5925,Resolved,0.0,INS-0007,2024-01-25T23:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003001,BSCM-000289,Jayanagar,2023-12-11 10:00:00,Reverse Energy,Low,0.7647,Resolved,0.0,INS-0009,2023-12-15T06:00:00,Line fault,Ensemble-v1
ALT-003002,BSCM-000273,Hebbal,2024-10-29 18:00:00,Overcurrent,Low,0.6646,False Positive,0.0,INS-0009,,,TheftDetect-v3.0
ALT-003003,BSCM-000168,Marathahalli,2024-07-02 23:00:00,Energy Theft,High,0.85,Investigating,127.23,INS-0017,,,TheftDetect-v2.1
ALT-003004,BSCM-000292,Electronic City,2023-08-16 21:00:00,Overcurrent,High,0.9421,Investigating,0.0,INS-0003,,,Ensemble-v1
ALT-003005,BSCM-000005,Hebbal,2023-04-13 00:00:00,Overcurrent,High,0.9323,Open,0.0,,,,TheftDetect-v2.1
ALT-003006,BSCM-000309,Marathahalli,2024-02-10 13:00:00,Overcurrent,Medium,0.7036,Investigating,0.0,INS-0013,,,Ensemble-v1
ALT-003007,BSCM-000009,Koramangala,2023-05-31 06:00:00,Reverse Energy,Low,0.8582,Resolved,0.0,INS-0008,2023-06-02T08:00:00,External surge,Ensemble-v1
ALT-003008,BSCM-000248,Rajajinagar,2024-11-21 10:00:00,Communication Loss,High,0.8389,Resolved,0.0,INS-0004,2024-11-25T04:00:00,External surge,TheftDetect-v2.1
ALT-003009,BSCM-000184,Yelahanka,2024-03-08 10:00:00,PF Degradation,Medium,0.9347,Resolved,0.0,INS-0012,2024-03-09T19:00:00,Meter bypass,TheftDetect-v2.1
ALT-003010,BSCM-000461,Indiranagar,2024-03-04 05:00:00,Voltage Sag,Medium,0.6387,Open,0.0,,,,Ensemble-v1
ALT-003011,BSCM-000058,Whitefield,2023-03-13 09:00:00,Reverse Energy,Critical,0.8642,Resolved,0.0,INS-0003,2023-03-16T13:00:00,External surge,TheftDetect-v3.0
ALT-003012,BSCM-000241,Indiranagar,2024-07-16 02:00:00,Overcurrent,Medium,0.7283,Open,0.0,,,,Ensemble-v1
ALT-003013,BSCM-000176,Hebbal,2024-12-22 06:00:00,Reverse Energy,Medium,0.7216,Resolved,0.0,INS-0020,2024-12-27T05:00:00,Rodent damage,TheftDetect-v3.0
ALT-003014,BSCM-000495,Jayanagar,2023-04-22 18:00:00,Meter Tamper,Critical,0.7432,Investigating,0.0,INS-0007,,,TheftDetect-v3.0
ALT-003015,BSCM-000454,Electronic City,2023-05-09 16:00:00,Voltage Sag,Medium,0.7931,Resolved,0.0,INS-0012,2023-05-12T03:00:00,Rodent damage,TheftDetect-v3.0
ALT-003016,BSCM-000173,Jayanagar,2023-09-10 22:00:00,Phase Imbalance,Low,0.9036,Investigating,0.0,INS-0017,,,TheftDetect-v3.0
ALT-003017,BSCM-000004,Whitefield,2023-04-30 11:00:00,Reverse Energy,High,0.9204,Investigating,0.0,INS-0017,,,TheftDetect-v3.0
ALT-003018,BSCM-000454,Electronic City,2023-09-09 08:00:00,Communication Loss,High,0.7906,Resolved,0.0,INS-0020,2023-09-09T12:00:00,Line fault,Ensemble-v1
ALT-003019,BSCM-000121,Indiranagar,2024-03-31 09:00:00,Overcurrent,Medium,0.6256,Resolved,0.0,INS-0009,2024-03-31T20:00:00,Phase cut,TheftDetect-v3.0
ALT-003020,BSCM-000422,Rajajinagar,2024-10-17 18:00:00,Voltage Sag,Low,0.7697,Resolved,0.0,INS-0012,2024-10-19T01:00:00,Line fault,TheftDetect-v3.0
ALT-003021,BSCM-000437,Electronic City,2023-12-24 00:00:00,Reverse Energy,Low,0.7219,Investigating,0.0,INS-0018,,,TheftDetect-v3.0
ALT-003022,BSCM-000381,Indiranagar,2023-04-11 21:00:00,Meter Tamper,High,0.9232,Open,0.0,,,,TheftDetect-v2.1
ALT-003023,BSCM-000305,Yelahanka,2023-06-16 22:00:00,Voltage Sag,High,0.9148,Investigating,0.0,INS-0019,,,Ensemble-v1
ALT-003024,BSCM-000387,Indiranagar,2023-09-16 02:00:00,Reverse Energy,High,0.6926,Open,0.0,,,,Ensemble-v1
ALT-003025,BSCM-000135,Electronic City,2023-04-11 18:00:00,Overcurrent,Medium,0.7469,Open,0.0,,,,TheftDetect-v3.0
ALT-003026,BSCM-000186,Rajajinagar,2024-05-29 20:00:00,Reverse Energy,Critical,0.7953,Resolved,0.0,INS-0015,2024-06-03T20:00:00,Faulty firmware,TheftDetect-v3.0
ALT-003027,BSCM-000142,BTM Layout,2023-01-28 00:00:00,PF Degradation,Critical,0.8956,Open,0.0,,,,TheftDetect-v2.1
ALT-003028,BSCM-000415,BTM Layout,2024-06-20 00:00:00,Reverse Energy,Medium,0.8962,Resolved,0.0,INS-0020,2024-06-21T11:00:00,,TheftDetect-v3.0
ALT-003029,BSCM-000149,Whitefield,2024-01-02 04:00:00,Energy Theft,Medium,0.9037,Investigating,76.3,INS-0010,,,TheftDetect-v2.1
ALT-003030,BSCM-000008,Electronic City,2023-07-13 22:00:00,PF Degradation,Medium,0.8023,Open,0.0,,,,TheftDetect-v2.1
ALT-003031,BSCM-000154,Whitefield,2023-01-25 01:00:00,Communication Loss,Low,0.6793,Investigating,0.0,INS-0008,,,TheftDetect-v3.0
ALT-003032,BSCM-000045,Hebbal,2023-03-17 23:00:00,Meter Tamper,Low,0.7221,Resolved,0.0,INS-0011,2023-03-18T23:00:00,Rodent damage,TheftDetect-v2.1
ALT-003033,BSCM-000258,Rajajinagar,2023-04-14 10:00:00,Energy Theft,Low,0.5558,False Positive,144.88,INS-0004,,,TheftDetect-v2.1
ALT-003034,BSCM-000032,Yelahanka,2024-03-28 09:00:00,PF Degradation,Medium,0.8546,Investigating,0.0,INS-0005,,,Ensemble-v1
ALT-003035,BSCM-000305,Yelahanka,2024-02-07 21:00:00,Communication Loss,Medium,0.7247,Resolved,0.0,INS-0013,2024-02-08T14:00:00,,Ensemble-v1
ALT-003036,BSCM-000156,Rajajinagar,2024-11-04 11:00:00,Overcurrent,Medium,0.843,Open,0.0,,,,TheftDetect-v3.0
ALT-003037,BSCM-000241,Indiranagar,2024-07-01 04:00:00,Overcurrent,High,0.7067,Investigating,0.0,INS-0020,,,Ensemble-v1
ALT-003038,BSCM-000067,Electronic City,2023-01-15 15:00:00,Overcurrent,Low,0.8032,Investigating,0.0,INS-0012,,,TheftDetect-v2.1
ALT-003039,BSCM-000031,Koramangala,2024-10-02 15:00:00,Communication Loss,Low,0.9402,Resolved,0.0,INS-0017,2024-10-03T18:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003040,BSCM-000240,Koramangala,2024-04-01 10:00:00,Communication Loss,Low,0.6196,Open,0.0,,,,Ensemble-v1
ALT-003041,BSCM-000239,Yelahanka,2024-01-12 13:00:00,Reverse Energy,Medium,0.7327,Resolved,0.0,INS-0003,2024-01-15T23:00:00,Line fault,TheftDetect-v3.0
ALT-003042,BSCM-000084,Koramangala,2023-12-27 03:00:00,Reverse Energy,Medium,0.9168,Open,0.0,,,,TheftDetect-v3.0
ALT-003043,BSCM-000251,Whitefield,2023-11-11 05:00:00,Reverse Energy,Medium,0.8821,Resolved,0.0,INS-0011,2023-11-13T15:00:00,External surge,TheftDetect-v2.1
ALT-003044,BSCM-000248,Rajajinagar,2023-06-15 02:00:00,Phase Imbalance,High,0.8437,Investigating,0.0,INS-0011,,,TheftDetect-v3.0
ALT-003045,BSCM-000272,Whitefield,2023-04-26 10:00:00,Energy Theft,Medium,0.6216,Investigating,489.03,INS-0008,,,Ensemble-v1
ALT-003046,BSCM-000056,Rajajinagar,2023-05-11 05:00:00,Reverse Energy,Medium,0.8432,Resolved,0.0,INS-0004,2023-05-14T17:00:00,Line fault,Ensemble-v1
ALT-003047,BSCM-000459,Marathahalli,2024-03-11 18:00:00,Meter Tamper,Medium,0.6232,Investigating,0.0,INS-0002,,,TheftDetect-v2.1
ALT-003048,BSCM-000272,Whitefield,2023-07-09 22:00:00,Overcurrent,High,0.7067,Open,0.0,,,,TheftDetect-v2.1
ALT-003049,BSCM-000201,Yelahanka,2024-03-25 22:00:00,Communication Loss,Medium,0.9077,Investigating,0.0,INS-0011,,,Ensemble-v1
ALT-003050,BSCM-000262,Koramangala,2024-01-01 15:00:00,Communication Loss,Low,0.8623,Investigating,0.0,INS-0020,,,Ensemble-v1
ALT-003051,BSCM-000044,Marathahalli,2023-06-02 22:00:00,Reverse Energy,Low,0.8984,Investigating,0.0,INS-0007,,,TheftDetect-v2.1
ALT-003052,BSCM-000486,Whitefield,2023-03-06 12:00:00,Reverse Energy,Low,0.793,Open,0.0,,,,Ensemble-v1
ALT-003053,BSCM-000372,Electronic City,2023-04-30 14:00:00,PF Degradation,Medium,0.8353,Open,0.0,,,,Ensemble-v1
ALT-003054,BSCM-000493,Yelahanka,2024-08-16 21:00:00,Voltage Sag,Medium,0.8993,False Positive,0.0,INS-0012,,,TheftDetect-v2.1
ALT-003055,BSCM-000001,Electronic City,2023-05-29 13:00:00,Reverse Energy,High,0.7458,False Positive,0.0,INS-0006,,,TheftDetect-v3.0
ALT-003056,BSCM-000173,Jayanagar,2024-10-08 06:00:00,PF Degradation,Critical,0.6235,Resolved,0.0,INS-0011,2024-10-10T12:00:00,Phase cut,Ensemble-v1
ALT-003057,BSCM-000227,Rajajinagar,2024-02-27 22:00:00,Energy Theft,Low,0.9069,False Positive,458.76,INS-0008,,,Ensemble-v1
ALT-003058,BSCM-000038,Whitefield,2024-01-31 06:00:00,PF Degradation,Medium,0.5677,Open,0.0,,,,TheftDetect-v2.1
ALT-003059,BSCM-000434,Yelahanka,2023-06-07 19:00:00,Reverse Energy,Low,0.787,Open,0.0,,,,Ensemble-v1
ALT-003060,BSCM-000168,Marathahalli,2024-09-18 06:00:00,Meter Tamper,Critical,0.9117,Resolved,0.0,INS-0005,2024-09-21T18:00:00,Line fault,TheftDetect-v2.1
ALT-003061,BSCM-000452,Rajajinagar,2024-11-01 16:00:00,Reverse Energy,Low,0.8378,Open,0.0,,,,Ensemble-v1
ALT-003062,BSCM-000459,Marathahalli,2023-08-20 02:00:00,PF Degradation,Medium,0.8716,Resolved,0.0,INS-0020,2023-08-23T05:00:00,Line fault,Ensemble-v1
ALT-003063,BSCM-000101,Indiranagar,2024-08-03 00:00:00,Energy Theft,Medium,0.7919,Open,16.32,,,,Ensemble-v1
ALT-003064,BSCM-000048,BTM Layout,2023-02-18 17:00:00,PF Degradation,Low,0.5525,Investigating,0.0,INS-0016,,,TheftDetect-v2.1
ALT-003065,BSCM-000212,Hebbal,2023-01-14 04:00:00,Overcurrent,Low,0.6304,Investigating,0.0,INS-0001,,,TheftDetect-v2.1
ALT-003066,BSCM-000358,Indiranagar,2024-08-22 19:00:00,Energy Theft,High,0.774,Open,53.1,,,,Ensemble-v1
ALT-003067,BSCM-000279,Marathahalli,2024-03-30 19:00:00,Energy Theft,Medium,0.7028,Open,156.76,,,,TheftDetect-v3.0
ALT-003068,BSCM-000037,Electronic City,2024-05-05 11:00:00,Meter Tamper,Medium,0.9333,Resolved,0.0,INS-0020,2024-05-08T06:00:00,Meter bypass,TheftDetect-v3.0
ALT-003069,BSCM-000471,Electronic City,2024-09-30 13:00:00,Energy Theft,Medium,0.7341,Investigating,289.94,INS-0017,,,TheftDetect-v3.0
ALT-003070,BSCM-000484,Jayanagar,2024-11-28 11:00:00,Overcurrent,Low,0.9412,Resolved,0.0,INS-0015,2024-12-03T07:00:00,Meter bypass,TheftDetect-v2.1
ALT-003071,BSCM-000298,Hebbal,2024-08-16 21:00:00,PF Degradation,Critical,0.6975,Open,0.0,,,,TheftDetect-v2.1
ALT-003072,BSCM-000275,Whitefield,2024-02-26 15:00:00,Energy Theft,Medium,0.6404,Investigating,216.51,INS-0006,,,Ensemble-v1
ALT-003073,BSCM-000385,Indiranagar,2024-07-20 10:00:00,Energy Theft,Low,0.5995,Investigating,152.13,INS-0008,,,TheftDetect-v3.0
ALT-003074,BSCM-000042,Jayanagar,2023-10-07 00:00:00,Overcurrent,Medium,0.9263,Open,0.0,,,,Ensemble-v1
ALT-003075,BSCM-000374,Marathahalli,2023-07-26 20:00:00,Reverse Energy,Medium,0.9126,Resolved,0.0,INS-0017,2023-07-31T17:00:00,Meter bypass,TheftDetect-v2.1
ALT-003076,BSCM-000193,Rajajinagar,2023-08-26 18:00:00,PF Degradation,Medium,0.6289,Open,0.0,,,,Ensemble-v1
ALT-003077,BSCM-000059,Indiranagar,2023-08-29 11:00:00,Energy Theft,High,0.7615,Investigating,149.65,INS-0017,,,Ensemble-v1
ALT-003078,BSCM-000236,Indiranagar,2024-12-27 13:00:00,Voltage Sag,High,0.7118,Open,0.0,,,,Ensemble-v1
ALT-003079,BSCM-000168,Marathahalli,2023-09-26 20:00:00,PF Degradation,High,0.7806,Resolved,0.0,INS-0008,2023-09-28T19:00:00,Phase cut,TheftDetect-v3.0
ALT-003080,BSCM-000349,Hebbal,2023-03-23 20:00:00,Voltage Sag,Medium,0.8461,Resolved,0.0,INS-0014,2023-03-24T10:00:00,Rodent damage,TheftDetect-v3.0
ALT-003081,BSCM-000346,Electronic City,2023-06-10 15:00:00,Energy Theft,High,0.832,Resolved,349.32,INS-0002,2023-06-15T11:00:00,Faulty firmware,TheftDetect-v3.0
ALT-003082,BSCM-000327,Electronic City,2023-03-31 16:00:00,Reverse Energy,Critical,0.5672,Investigating,0.0,INS-0011,,,TheftDetect-v2.1
ALT-003083,BSCM-000157,Indiranagar,2024-07-31 06:00:00,Reverse Energy,High,0.724,Open,0.0,,,,TheftDetect-v2.1
ALT-003084,BSCM-000292,Electronic City,2023-04-01 19:00:00,Voltage Sag,Medium,0.6885,Open,0.0,,,,TheftDetect-v2.1
ALT-003085,BSCM-000181,Marathahalli,2024-03-23 20:00:00,Phase Imbalance,Low,0.6694,Investigating,0.0,INS-0003,,,TheftDetect-v2.1
ALT-003086,BSCM-000469,Koramangala,2023-04-29 18:00:00,Overcurrent,Medium,0.8654,Resolved,0.0,INS-0020,2023-05-03T12:00:00,,TheftDetect-v2.1
ALT-003087,BSCM-000364,Rajajinagar,2024-12-27 05:00:00,Meter Tamper,High,0.5932,Resolved,0.0,INS-0007,2025-01-01T02:00:00,Phase cut,Ensemble-v1
ALT-003088,BSCM-000185,Whitefield,2023-07-04 10:00:00,Voltage Sag,Low,0.8845,Resolved,0.0,INS-0003,2023-07-08T12:00:00,External surge,TheftDetect-v3.0
ALT-003089,BSCM-000106,Indiranagar,2024-07-21 07:00:00,Overcurrent,Medium,0.8439,Resolved,0.0,INS-0013,2024-07-23T18:00:00,,Ensemble-v1
ALT-003090,BSCM-000340,Yelahanka,2023-01-09 07:00:00,Phase Imbalance,Medium,0.6576,Resolved,0.0,INS-0003,2023-01-09T15:00:00,Phase cut,TheftDetect-v3.0
ALT-003091,BSCM-000484,Jayanagar,2024-01-23 08:00:00,Phase Imbalance,Critical,0.8246,Resolved,0.0,INS-0009,2024-01-24T10:00:00,Rodent damage,TheftDetect-v3.0
ALT-003092,BSCM-000246,BTM Layout,2023-01-05 01:00:00,Voltage Sag,Critical,0.5553,Investigating,0.0,INS-0012,,,TheftDetect-v2.1
ALT-003093,BSCM-000384,Hebbal,2024-08-27 05:00:00,Overcurrent,High,0.8279,Resolved,0.0,INS-0019,2024-08-28T22:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003094,BSCM-000184,Yelahanka,2023-09-14 00:00:00,Communication Loss,Low,0.5908,Open,0.0,,,,TheftDetect-v2.1
ALT-003095,BSCM-000413,Hebbal,2024-10-18 06:00:00,Meter Tamper,Medium,0.8361,Resolved,0.0,INS-0015,2024-10-18T22:00:00,Meter bypass,Ensemble-v1
ALT-003096,BSCM-000294,Yelahanka,2024-09-11 07:00:00,Communication Loss,Low,0.8215,Investigating,0.0,INS-0009,,,TheftDetect-v2.1
ALT-003097,BSCM-000162,Koramangala,2023-10-23 05:00:00,Communication Loss,Medium,0.8023,Resolved,0.0,INS-0007,2023-10-25T02:00:00,External surge,TheftDetect-v3.0
ALT-003098,BSCM-000360,Rajajinagar,2023-04-21 00:00:00,Communication Loss,Low,0.6536,False Positive,0.0,INS-0013,,,TheftDetect-v2.1
ALT-003099,BSCM-000195,Koramangala,2024-10-15 17:00:00,Communication Loss,Low,0.6314,Investigating,0.0,INS-0018,,,TheftDetect-v2.1
ALT-003100,BSCM-000028,Electronic City,2024-01-27 18:00:00,Overcurrent,Medium,0.789,Open,0.0,,,,TheftDetect-v2.1
ALT-003101,BSCM-000221,Yelahanka,2024-07-23 23:00:00,Communication Loss,Medium,0.9529,Investigating,0.0,INS-0009,,,Ensemble-v1
ALT-003102,BSCM-000393,Jayanagar,2023-10-10 04:00:00,Communication Loss,Low,0.8325,Open,0.0,,,,Ensemble-v1
ALT-003103,BSCM-000079,Jayanagar,2023-07-17 13:00:00,PF Degradation,Medium,0.552,Investigating,0.0,INS-0001,,,TheftDetect-v2.1
ALT-003104,BSCM-000438,Hebbal,2024-12-29 16:00:00,Energy Theft,Low,0.956,Resolved,366.98,INS-0014,2025-01-03T10:00:00,External surge,Ensemble-v1
ALT-003105,BSCM-000363,Jayanagar,2024-01-15 23:00:00,Reverse Energy,Medium,0.8541,Open,0.0,,,,TheftDetect-v3.0
ALT-003106,BSCM-000272,Whitefield,2024-04-11 15:00:00,Voltage Sag,Critical,0.6216,Resolved,0.0,INS-0004,2024-04-14T17:00:00,Rodent damage,TheftDetect-v3.0
ALT-003107,BSCM-000131,Koramangala,2024-03-24 14:00:00,Communication Loss,Critical,0.9234,Open,0.0,,,,TheftDetect-v2.1
ALT-003108,BSCM-000236,Indiranagar,2024-12-02 07:00:00,Meter Tamper,Critical,0.6329,Resolved,0.0,INS-0001,2024-12-05T11:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003109,BSCM-000164,Indiranagar,2024-12-19 05:00:00,Meter Tamper,Low,0.8696,Investigating,0.0,INS-0007,,,Ensemble-v1
ALT-003110,BSCM-000070,Whitefield,2024-11-28 08:00:00,Voltage Sag,Low,0.8464,Open,0.0,,,,TheftDetect-v2.1
ALT-003111,BSCM-000372,Electronic City,2023-01-25 02:00:00,Communication Loss,Critical,0.9033,Resolved,0.0,INS-0009,2023-01-26T23:00:00,Line fault,TheftDetect-v3.0
ALT-003112,BSCM-000187,Yelahanka,2024-11-07 21:00:00,Communication Loss,High,0.9836,Resolved,0.0,INS-0007,2024-11-11T10:00:00,Rodent damage,TheftDetect-v3.0
ALT-003113,BSCM-000081,Electronic City,2023-06-21 18:00:00,PF Degradation,Low,0.7486,Open,0.0,,,,TheftDetect-v3.0
ALT-003114,BSCM-000116,Electronic City,2024-01-02 08:00:00,Phase Imbalance,Medium,0.7828,Resolved,0.0,INS-0020,2024-01-04T12:00:00,Rodent damage,Ensemble-v1
ALT-003115,BSCM-000091,Electronic City,2023-03-16 06:00:00,Overcurrent,Medium,0.6944,Resolved,0.0,INS-0011,2023-03-16T14:00:00,Meter bypass,TheftDetect-v2.1
ALT-003116,BSCM-000323,Indiranagar,2024-05-28 11:00:00,PF Degradation,High,0.9504,Investigating,0.0,INS-0012,,,Ensemble-v1
ALT-003117,BSCM-000342,Hebbal,2023-08-15 23:00:00,PF Degradation,Low,0.7691,Investigating,0.0,INS-0006,,,Ensemble-v1
ALT-003118,BSCM-000287,Koramangala,2023-10-06 03:00:00,Communication Loss,Medium,0.5756,Resolved,0.0,INS-0019,2023-10-10T02:00:00,,TheftDetect-v2.1
ALT-003119,BSCM-000490,Marathahalli,2023-07-13 10:00:00,Communication Loss,Low,0.901,Investigating,0.0,INS-0011,,,Ensemble-v1
ALT-003120,BSCM-000305,Yelahanka,2023-07-12 10:00:00,Phase Imbalance,Medium,0.7025,Resolved,0.0,INS-0006,2023-07-15T05:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003121,BSCM-000070,Whitefield,2024-02-07 03:00:00,Reverse Energy,Medium,0.7027,Investigating,0.0,INS-0009,,,TheftDetect-v2.1
ALT-003122,BSCM-000106,Indiranagar,2024-07-20 15:00:00,Overcurrent,High,0.5894,Open,0.0,,,,TheftDetect-v2.1
ALT-003123,BSCM-000116,Electronic City,2024-09-18 01:00:00,Energy Theft,Medium,0.8423,Open,426.97,,,,Ensemble-v1
ALT-003124,BSCM-000094,Marathahalli,2023-08-06 16:00:00,Overcurrent,High,0.9593,Open,0.0,,,,Ensemble-v1
ALT-003125,BSCM-000162,Koramangala,2024-12-04 19:00:00,Reverse Energy,Medium,0.6308,Resolved,0.0,INS-0002,2024-12-09T02:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003126,BSCM-000383,Rajajinagar,2024-06-12 16:00:00,Phase Imbalance,Low,0.855,Open,0.0,,,,TheftDetect-v3.0
ALT-003127,BSCM-000158,Electronic City,2024-01-20 19:00:00,Energy Theft,Low,0.8263,Resolved,342.24,INS-0017,2024-01-21T01:00:00,External surge,TheftDetect-v3.0
ALT-003128,BSCM-000260,Whitefield,2024-08-30 04:00:00,Voltage Sag,Medium,0.786,False Positive,0.0,INS-0003,,,TheftDetect-v3.0
ALT-003129,BSCM-000189,BTM Layout,2023-05-20 04:00:00,Overcurrent,Low,0.7292,Resolved,0.0,INS-0005,2023-05-24T12:00:00,External surge,TheftDetect-v3.0
ALT-003130,BSCM-000474,Electronic City,2024-02-16 05:00:00,Voltage Sag,High,0.7876,False Positive,0.0,INS-0011,,,TheftDetect-v2.1
ALT-003131,BSCM-000399,Hebbal,2023-08-18 16:00:00,Communication Loss,Low,0.8413,Open,0.0,,,,TheftDetect-v3.0
ALT-003132,BSCM-000010,Jayanagar,2024-05-26 08:00:00,Voltage Sag,Low,0.6892,Resolved,0.0,INS-0018,2024-05-27T17:00:00,Line fault,TheftDetect-v2.1
ALT-003133,BSCM-000096,Jayanagar,2023-03-09 01:00:00,Voltage Sag,Low,0.7358,Resolved,0.0,INS-0005,2023-03-11T10:00:00,Faulty firmware,Ensemble-v1
ALT-003134,BSCM-000430,Whitefield,2023-10-10 22:00:00,Reverse Energy,Medium,0.9579,Resolved,0.0,INS-0009,2023-10-13T23:00:00,Meter bypass,TheftDetect-v2.1
ALT-003135,BSCM-000222,Marathahalli,2024-02-27 06:00:00,Energy Theft,High,0.553,Investigating,256.72,INS-0018,,,TheftDetect-v2.1
ALT-003136,BSCM-000430,Whitefield,2023-09-21 07:00:00,Reverse Energy,Low,0.8346,Open,0.0,,,,TheftDetect-v3.0
ALT-003137,BSCM-000150,BTM Layout,2023-05-25 23:00:00,Reverse Energy,Low,0.6531,Resolved,0.0,INS-0019,2023-05-30T00:00:00,Phase cut,Ensemble-v1
ALT-003138,BSCM-000064,BTM Layout,2023-04-25 14:00:00,Overcurrent,Medium,0.6362,Investigating,0.0,INS-0004,,,Ensemble-v1
ALT-003139,BSCM-000158,Electronic City,2024-07-13 22:00:00,Overcurrent,Critical,0.6995,Investigating,0.0,INS-0004,,,TheftDetect-v2.1
ALT-003140,BSCM-000405,Yelahanka,2023-01-20 15:00:00,Reverse Energy,High,0.8826,Open,0.0,,,,TheftDetect-v2.1
ALT-003141,BSCM-000033,Jayanagar,2024-11-17 15:00:00,Phase Imbalance,Medium,0.6453,Investigating,0.0,INS-0020,,,TheftDetect-v2.1
ALT-003142,BSCM-000149,Whitefield,2023-05-05 03:00:00,PF Degradation,Medium,0.9542,Resolved,0.0,INS-0019,2023-05-06T17:00:00,,TheftDetect-v2.1
ALT-003143,BSCM-000024,Whitefield,2023-01-02 07:00:00,Meter Tamper,High,0.9517,Open,0.0,,,,Ensemble-v1
ALT-003144,BSCM-000390,BTM Layout,2023-04-13 05:00:00,Overcurrent,Low,0.7339,Open,0.0,,,,TheftDetect-v2.1
ALT-003145,BSCM-000491,Indiranagar,2023-02-25 13:00:00,Communication Loss,Low,0.5526,False Positive,0.0,INS-0007,,,Ensemble-v1
ALT-003146,BSCM-000024,Whitefield,2023-10-01 08:00:00,PF Degradation,High,0.8318,Resolved,0.0,INS-0004,2023-10-02T12:00:00,,TheftDetect-v2.1
ALT-003147,BSCM-000129,Hebbal,2023-04-16 12:00:00,Voltage Sag,Medium,0.939,Investigating,0.0,INS-0014,,,Ensemble-v1
ALT-003148,BSCM-000045,Hebbal,2023-02-14 13:00:00,Communication Loss,Medium,0.6136,Resolved,0.0,INS-0012,2023-02-14T17:00:00,Faulty firmware,TheftDetect-v2.1
ALT-003149,BSCM-000487,Marathahalli,2024-08-14 15:00:00,Communication Loss,Medium,0.8358,Open,0.0,,,,TheftDetect-v2.1
ALT-003150,BSCM-000230,Koramangala,2024-01-21 05:00:00,Overcurrent,High,0.6277,Investigating,0.0,INS-0001,,,TheftDetect-v3.0
ALT-003151,BSCM-000055,Jayanagar,2024-01-26 11:00:00,PF Degradation,Medium,0.7112,False Positive,0.0,INS-0011,,,TheftDetect-v3.0
ALT-003152,BSCM-000466,Koramangala,2023-11-06 22:00:00,Meter Tamper,Low,0.8066,Investigating,0.0,INS-0018,,,TheftDetect-v2.1
ALT-003153,BSCM-000234,Electronic City,2024-10-08 22:00:00,Reverse Energy,Low,0.6951,Open,0.0,,,,TheftDetect-v3.0
ALT-003154,BSCM-000240,Koramangala,2024-04-17 18:00:00,Phase Imbalance,High,0.9302,Open,0.0,,,,TheftDetect-v3.0
ALT-003155,BSCM-000380,Whitefield,2024-01-29 16:00:00,Overcurrent,Medium,0.8636,Resolved,0.0,INS-0003,2024-02-01T04:00:00,,TheftDetect-v3.0
ALT-003156,BSCM-000466,Koramangala,2024-09-29 16:00:00,Voltage Sag,Low,0.7799,Open,0.0,,,,Ensemble-v1
ALT-003157,BSCM-000233,Electronic City,2023-12-05 22:00:00,Reverse Energy,High,0.7092,Investigating,0.0,INS-0009,,,Ensemble-v1
