dq_id,meter_id,zone,date,expected_readings,received_readings,missing_readings,completeness_pct,null_values,out_of_range_values,duplicate_readings,avg_latency_ms,comms_failures,quality_score
DQ-0010663,BSCM-000356,Rajajinagar,2024-07-08,24,24,0,100.0,0,1,0,2172.6,0,0.8604
DQ-0010664,BSCM-000356,Rajajinagar,2024-08-20,24,24,0,100.0,0,0,0,1185.3,2,0.9529
DQ-0010665,BSCM-000356,Rajajinagar,2023-11-13,24,18,6,75.0,0,1,0,1539.6,2,0.7699
DQ-0010666,BSCM-000356,Rajajinagar,2023-06-02,24,12,12,50.0,12,2,0,2407.3,4,0.8219
DQ-0010667,BSCM-000356,Rajajinagar,2024-09-27,24,23,1,95.83,0,0,0,2070.5,0,0.9298
DQ-0010668,BSCM-000356,Rajajinagar,2023-05-24,24,20,4,83.33,2,0,0,1682.3,2,0.8545
DQ-0010669,BSCM-000356,Rajajinagar,2024-06-21,24,24,0,100.0,0,0,0,1568.0,4,0.83
DQ-0010670,BSCM-000356,Rajajinagar,2023-08-29,24,23,1,95.83,0,1,0,1480.7,2,0.9463
DQ-0010671,BSCM-000356,Rajajinagar,2024-04-21,24,24,0,100.0,0,2,1,1233.8,4,0.81
DQ-0010672,BSCM-000356,Rajajinagar,2023-01-07,24,23,1,95.83,0,0,0,1673.6,4,0.867
DQ-0010673,BSCM-000356,Rajajinagar,2024-08-18,24,24,0,100.0,0,0,0,516.7,2,0.9356
DQ-0010674,BSCM-000356,Rajajinagar,2023-11-12,24,24,0,100.0,0,0,0,2273.3,3,0.8941
DQ-0010675,BSCM-000356,Rajajinagar,2024-03-25,24,24,0,100.0,0,1,0,1165.4,5,0.9129
DQ-0010676,BSCM-000356,Rajajinagar,2024-10-28,24,24,0,100.0,0,2,0,526.1,2,0.9986
DQ-0010677,BSCM-000356,Rajajinagar,2024-09-23,24,24,0,100.0,0,2,0,1948.1,2,0.8149
DQ-0010678,BSCM-000356,Rajajinagar,2024-12-05,24,24,0,100.0,0,2,0,175.2,5,0.9103
DQ-0010679,BSCM-000356,Rajajinagar,2024-02-29,24,24,0,100.0,0,1,0,987.2,2,0.8875
DQ-0010680,BSCM-000356,Rajajinagar,2024-11-20,24,24,0,100.0,0,1,0,211.4,2,0.9135
DQ-0010681,BSCM-000357,Indiranagar,2023-03-11,24,24,0,100.0,0,2,0,659.3,1,0.999
DQ-0010682,BSCM-000357,Indiranagar,2024-10-04,24,22,2,91.67,2,0,0,1141.8,4,0.8763
DQ-0010683,BSCM-000357,Indiranagar,2024-02-06,24,24,0,100.0,0,0,0,1363.0,3,0.8748
DQ-0010684,BSCM-000357,Indiranagar,2023-01-12,24,23,1,95.83,0,1,0,2456.6,3,0.8363
DQ-0010685,BSCM-000357,Indiranagar,2024-09-22,24,22,2,91.67,0,2,0,2422.6,4,0.8508
DQ-0010686,BSCM-000357,Indiranagar,2023-10-05,24,23,1,95.83,0,2,0,1847.3,1,0.834
DQ-0010687,BSCM-000357,Indiranagar,2024-12-24,24,22,2,91.67,1,1,0,2391.6,3,0.9533
DQ-0010688,BSCM-000357,Indiranagar,2023-07-11,24,20,4,83.33,3,2,0,823.0,1,0.8153
DQ-0010689,BSCM-000357,Indiranagar,2023-09-16,24,24,0,100.0,0,2,0,2413.3,5,0.8412
DQ-0010690,BSCM-000357,Indiranagar,2023-08-22,24,24,0,100.0,0,2,0,2277.2,0,0.9882
DQ-0010691,BSCM-000357,Indiranagar,2024-10-06,24,24,0,100.0,0,1,0,364.9,0,0.8603
DQ-0010692,BSCM-000357,Indiranagar,2023-05-10,24,20,4,83.33,2,2,0,2227.3,5,0.9727
DQ-0010693,BSCM-000357,Indiranagar,2024-07-08,24,24,0,100.0,0,0,0,752.9,3,0.9388
DQ-0010694,BSCM-000357,Indiranagar,2024-08-20,24,24,0,100.0,0,1,0,122.5,0,0.8564
DQ-0010695,BSCM-000357,Indiranagar,2023-11-13,24,24,0,100.0,0,1,0,271.4,3,0.8321
DQ-0010696,BSCM-000357,Indiranagar,2023-06-02,24,22,2,91.67,0,0,0,283.9,5,0.8936
DQ-0010697,BSCM-000357,Indiranagar,2024-09-27,24,24,0,100.0,0,0,0,733.0,1,0.8235
DQ-0010698,BSCM-000357,Indiranagar,2023-05-24,24,21,3,87.5,0,2,0,2259.9,0,0.8747
DQ-0010699,BSCM-000357,Indiranagar,2024-06-21,24,24,0,100.0,0,1,0,874.4,2,0.8708
DQ-0010700,BSCM-000357,Indiranagar,2023-08-29,24,24,0,100.0,0,1,0,1478.4,4,0.9371
DQ-0010701,BSCM-000357,Indiranagar,2024-04-21,24,24,0,100.0,0,2,0,1591.3,0,0.8788
DQ-0010702,BSCM-000357,Indiranagar,2023-01-07,24,24,0,100.0,0,2,0,2174.1,4,0.9232
DQ-0010703,BSCM-000357,Indiranagar,2024-08-18,24,24,0,100.0,0,1,0,920.4,0,0.8551
DQ-0010704,BSCM-000357,Indiranagar,2023-11-12,24,24,0,100.0,0,2,0,1165.4,0,0.8048
DQ-0010705,BSCM-000357,Indiranagar,2024-03-25,24,24,0,100.0,0,2,0,277.2,0,0.8367
DQ-0010706,BSCM-000357,Indiranagar,2024-10-28,24,24,0,100.0,0,2,0,854.4,3,0.9938
DQ-0010707,BSCM-000357,Indiranagar,2024-09-23,24,21,3,87.5,2,2,0,153.8,1,0.9071
DQ-0010708,BSCM-000357,Indiranagar,2024-12-05,24,24,0,100.0,0,1,0,1107.4,5,0.879
DQ-0010709,BSCM-000357,Indiranagar,2024-02-29,24,24,0,100.0,0,1,0,1972.2,5,0.9308
DQ-0010710,BSCM-000357,Indiranagar,2024-11-20,24,23,1,95.83,0,2,0,182.9,4,0.8952
DQ-0010711,BSCM-000358,Indiranagar,2023-03-11,24,24,0,100.0,0,0,0,2030.0,4,0.9964
DQ-0010712,BSCM-000358,Indiranagar,2024-10-04,24,24,0,100.0,0,2,0,2066.4,4,0.9748
DQ-0010713,BSCM-000358,Indiranagar,2024-02-06,24,24,0,100.0,0,2,0,1929.2,2,0.9757
DQ-0010714,BSCM-000358,Indiranagar,2023-01-12,24,20,4,83.33,3,2,0,342.2,3,0.8608
DQ-0010715,BSCM-000358,Indiranagar,2024-09-22,24,23,1,95.83,0,1,0,2121.7,4,0.9445
DQ-0010716,BSCM-000358,Indiranagar,2023-10-05,24,24,0,100.0,0,2,0,1701.7,5,0.9428
DQ-0010717,BSCM-000358,Indiranagar,2024-12-24,24,24,0,100.0,0,1,0,1029.9,4,0.9794
DQ-0010718,BSCM-000358,Indiranagar,2023-07-11,24,24,0,100.0,0,1,0,1431.9,1,0.958
DQ-0010719,BSCM-000358,Indiranagar,2023-09-16,24,22,2,91.67,1,1,0,1416.5,5,0.8286
DQ-0010720,BSCM-000358,Indiranagar,2023-08-22,24,21,3,87.5,0,2,0,2146.2,3,0.991
DQ-0010721,BSCM-000358,Indiranagar,2024-10-06,24,24,0,100.0,0,2,0,1282.6,3,0.8057
DQ-0010722,BSCM-000358,Indiranagar,2023-05-10,24,23,1,95.83,0,0,0,191.1,0,0.9805
DQ-0010723,BSCM-000358,Indiranagar,2024-07-08,24,21,3,87.5,2,2,0,485.0,3,0.8993
DQ-0010724,BSCM-000358,Indiranagar,2024-08-20,24,24,0,100.0,0,0,0,1000.6,4,0.8496
DQ-0010725,BSCM-000358,Indiranagar,2023-11-13,24,24,0,100.0,0,0,0,440.3,0,0.932
DQ-0010726,BSCM-000358,Indiranagar,2023-06-02,24,24,0,100.0,0,1,0,807.1,3,0.8703
DQ-0010727,BSCM-000358,Indiranagar,2024-09-27,24,23,1,95.83,1,0,0,1620.9,5,0.8021
DQ-0010728,BSCM-000358,Indiranagar,2023-05-24,24,23,1,95.83,1,0,0,1837.9,2,0.8942
DQ-0010729,BSCM-000358,Indiranagar,2024-06-21,24,24,0,100.0,0,2,0,661.5,0,0.8684
DQ-0010730,BSCM-000358,Indiranagar,2023-08-29,24,24,0,100.0,0,0,0,1078.0,1,0.8211
DQ-0010731,BSCM-000358,Indiranagar,2024-04-21,24,24,0,100.0,0,2,0,1227.4,2,0.9741
DQ-0010732,BSCM-000358,Indiranagar,2023-01-07,24,23,1,95.83,0,1,0,453.7,0,0.852
DQ-0010733,BSCM-000358,Indiranagar,2024-08-18,24,24,0,100.0,0,1,0,2367.3,0,0.8286
DQ-0010734,BSCM-000358,Indiranagar,2023-11-12,24,24,0,100.0,0,1,0,1546.6,3,0.9587
DQ-0010735,BSCM-000358,Indiranagar,2024-03-25,24,24,0,100.0,0,0,0,1538.0,1,0.9475
DQ-0010736,BSCM-000358,Indiranagar,2024-10-28,24,24,0,100.0,0,0,0,2077.1,4,0.9202
DQ-0010737,BSCM-000358,Indiranagar,2024-09-23,24,21,3,87.5,2,0,0,1825.9,1,0.819
DQ-0010738,BSCM-000358,Indiranagar,2024-12-05,24,21,3,87.5,1,2,0,63.5,1,0.8376
DQ-0010739,BSCM-000358,Indiranagar,2024-02-29,24,24,0,100.0,0,2,0,1657.0,0,0.9291
DQ-0010740,BSCM-000358,Indiranagar,2024-11-20,24,24,0,100.0,0,1,0,756.4,2,0.8423
DQ-0010741,BSCM-000359,Hebbal,2023-03-11,24,24,0,100.0,0,1,0,2432.4,5,0.9926
DQ-0010742,BSCM-000359,Hebbal,2024-10-04,24,24,0,100.0,0,1,0,631.7,4,0.9446
DQ-0010743,BSCM-000359,Hebbal,2024-02-06,24,22,2,91.67,0,2,0,108.7,4,0.8719
DQ-0010744,BSCM-000359,Hebbal,2023-01-12,24,23,1,95.83,0,1,0,1320.3,1,0.8437
DQ-0010745,BSCM-000359,Hebbal,2024-09-22,24,22,2,91.67,2,0,0,76.4,0,0.9863
DQ-0010746,BSCM-000359,Hebbal,2023-10-05,24,12,12,50.0,8,0,0,2459.7,0,0.7672
DQ-0010747,BSCM-000359,Hebbal,2024-12-24,24,23,1,95.83,0,0,0,70.5,0,0.9279
DQ-0010748,BSCM-000359,Hebbal,2023-07-11,24,24,0,100.0,0,2,0,722.6,0,0.9831
DQ-0010749,BSCM-000359,Hebbal,2023-09-16,24,23,1,95.83,0,2,0,1349.6,0,0.8137
DQ-0010750,BSCM-000359,Hebbal,2023-08-22,24,20,4,83.33,1,2,0,156.3,2,0.9218
DQ-0010751,BSCM-000359,Hebbal,2024-10-06,24,24,0,100.0,0,0,0,2137.8,1,0.9243
DQ-0010752,BSCM-000359,Hebbal,2023-05-10,24,24,0,100.0,0,2,0,1018.9,3,0.8363
DQ-0010753,BSCM-000359,Hebbal,2024-07-08,24,24,0,100.0,0,0,0,267.5,3,0.9016
DQ-0010754,BSCM-000359,Hebbal,2024-08-20,24,24,0,100.0,0,0,0,926.6,0,0.9026
DQ-0010755,BSCM-000359,Hebbal,2023-11-13,24,24,0,100.0,0,2,0,2042.1,1,0.8781
DQ-0010756,BSCM-000359,Hebbal,2023-06-02,24,24,0,100.0,0,0,0,1411.6,3,0.9912
DQ-0010757,BSCM-000359,Hebbal,2024-09-27,24,24,0,100.0,0,2,0,232.9,0,0.9248
DQ-0010758,BSCM-000359,Hebbal,2023-05-24,24,23,1,95.83,1,0,0,116.8,2,0.9561
DQ-0010759,BSCM-000359,Hebbal,2024-06-21,24,24,0,100.0,0,0,0,593.4,0,0.8819
DQ-0010760,BSCM-000359,Hebbal,2023-08-29,24,24,0,100.0,0,1,0,58.2,3,0.9798
DQ-0010761,BSCM-000359,Hebbal,2024-04-21,24,24,0,100.0,0,1,0,384.9,3,0.845
DQ-0010762,BSCM-000359,Hebbal,2023-01-07,24,24,0,100.0,0,1,0,2029.4,5,0.8402
DQ-0010763,BSCM-000359,Hebbal,2024-08-18,24,18,6,75.0,4,2,0,196.3,5,0.8556
DQ-0010764,BSCM-000359,Hebbal,2023-11-12,24,21,3,87.5,0,1,0,1367.6,3,0.8783
DQ-0010765,BSCM-000359,Hebbal,2024-03-25,24,24,0,100.0,0,2,0,1972.4,4,0.8552
DQ-0010766,BSCM-000359,Hebbal,2024-10-28,24,12,12,50.0,5,2,0,2430.0,2,0.7418
DQ-0010767,BSCM-000359,Hebbal,2024-09-23,24,24,0,100.0,0,1,0,2277.4,1,0.8068
DQ-0010768,BSCM-000359,Hebbal,2024-12-05,24,24,0,100.0,0,2,0,2395.0,0,0.9756
DQ-0010769,BSCM-000359,Hebbal,2024-02-29,24,24,0,100.0,0,1,0,2010.6,3,0.9783
DQ-0010770,BSCM-000359,Hebbal,2024-11-20,24,24,0,100.0,0,0,0,2249.5,3,0.9209
DQ-0010771,BSCM-000360,Rajajinagar,2023-03-11,24,24,0,100.0,0,2,0,794.7,2,0.8948
DQ-0010772,BSCM-000360,Rajajinagar,2024-10-04,24,23,1,95.83,1,1,0,2465.3,5,0.8676
DQ-0010773,BSCM-000360,Rajajinagar,2024-02-06,24,24,0,100.0,0,0,0,983.7,1,0.9394
DQ-0010774,BSCM-000360,Rajajinagar,2023-01-12,24,24,0,100.0,0,1,0,2389.4,2,0.8104
DQ-0010775,BSCM-000360,Rajajinagar,2024-09-22,24,24,0,100.0,0,0,0,185.2,3,0.902
DQ-0010776,BSCM-000360,Rajajinagar,2023-10-05,24,24,0,100.0,0,0,0,533.6,5,0.9003
DQ-0010777,BSCM-000360,Rajajinagar,2024-12-24,24,24,0,100.0,0,0,0,650.8,4,0.9959
DQ-0010778,BSCM-000360,Rajajinagar,2023-07-11,24,24,0,100.0,0,1,0,177.2,3,0.8654
DQ-0010779,BSCM-000360,Rajajinagar,2023-09-16,24,24,0,100.0,0,0,0,1410.7,2,0.9235
DQ-0010780,BSCM-000360,Rajajinagar,2023-08-22,24,23,1,95.83,0,0,0,2392.9,1,0.8505
DQ-0010781,BSCM-000360,Rajajinagar,2024-10-06,24,24,0,100.0,0,0,0,1943.1,1,0.8203
DQ-0010782,BSCM-000360,Rajajinagar,2023-05-10,24,24,0,100.0,0,2,0,911.8,4,0.9136
DQ-0010783,BSCM-000360,Rajajinagar,2024-07-08,24,24,0,100.0,0,0,0,1103.5,3,0.846
DQ-0010784,BSCM-000360,Rajajinagar,2024-08-20,24,21,3,87.5,0,2,0,2294.1,3,0.841
DQ-0010785,BSCM-000360,Rajajinagar,2023-11-13,24,24,0,100.0,0,0,0,1011.9,2,0.849
DQ-0010786,BSCM-000360,Rajajinagar,2023-06-02,24,23,1,95.83,0,1,0,399.1,4,0.888
DQ-0010787,BSCM-000360,Rajajinagar,2024-09-27,24,24,0,100.0,0,1,0,1499.3,5,0.9185
DQ-0010788,BSCM-000360,Rajajinagar,2023-05-24,24,20,4,83.33,1,1,0,1438.6,1,0.8903
DQ-0010789,BSCM-000360,Rajajinagar,2024-06-21,24,24,0,100.0,0,2,0,1554.1,1,0.9966
DQ-0010790,BSCM-000360,Rajajinagar,2023-08-29,24,21,3,87.5,2,0,0,716.3,1,0.8396
DQ-0010791,BSCM-000360,Rajajinagar,2024-04-21,24,24,0,100.0,0,1,0,108.4,1,0.8143
DQ-0010792,BSCM-000360,Rajajinagar,2023-01-07,24,24,0,100.0,0,0,0,985.6,5,0.867
DQ-0010793,BSCM-000360,Rajajinagar,2024-08-18,24,24,0,100.0,0,0,0,1819.8,5,0.917
DQ-0010794,BSCM-000360,Rajajinagar,2023-11-12,24,24,0,100.0,0,1,0,1009.1,4,0.9351
DQ-0010795,BSCM-000360,Rajajinagar,2024-03-25,24,22,2,91.67,0,1,0,874.9,3,0.9752
DQ-0010796,BSCM-000360,Rajajinagar,2024-10-28,24,18,6,75.0,6,2,0,627.4,2,0.8291
DQ-0010797,BSCM-000360,Rajajinagar,2024-09-23,24,24,0,100.0,0,0,0,261.6,3,0.871
DQ-0010798,BSCM-000360,Rajajinagar,2024-12-05,24,24,0,100.0,0,0,0,971.3,2,0.8705
DQ-0010799,BSCM-000360,Rajajinagar,2024-02-29,24,24,0,100.0,0,2,0,920.9,3,0.8178
DQ-0010800,BSCM-000360,Rajajinagar,2024-11-20,24,24,0,100.0,0,1,0,1941.0,4,0.8106
DQ-0010801,BSCM-000361,Koramangala,2023-03-11,24,24,0,100.0,0,1,0,2442.8,5,0.9667
DQ-0010802,BSCM-000361,Koramangala,2024-10-04,24,24,0,100.0,0,0,0,1496.7,4,0.865
DQ-0010803,BSCM-000361,Koramangala,2024-02-06,24,24,0,100.0,0,1,0,2081.3,3,0.9734
DQ-0010804,BSCM-000361,Koramangala,2023-01-12,24,23,1,95.83,1,1,0,1729.4,0,0.9556
DQ-0010805,BSCM-000361,Koramangala,2024-09-22,24,24,0,100.0,0,0,0,1657.1,5,0.9136
DQ-0010806,BSCM-000361,Koramangala,2023-10-05,24,21,3,87.5,0,0,0,1818.1,2,0.9227
DQ-0010807,BSCM-000361,Koramangala,2024-12-24,24,24,0,100.0,0,2,0,1292.2,1,0.8267
DQ-0010808,BSCM-000361,Koramangala,2023-07-11,24,22,2,91.67,1,2,0,2462.2,5,0.919
DQ-0010809,BSCM-000361,Koramangala,2023-09-16,24,22,2,91.67,2,2,0,576.7,5,0.825
DQ-0010810,BSCM-000361,Koramangala,2023-08-22,24,24,0,100.0,0,2,0,325.2,1,0.8546
DQ-0010811,BSCM-000361,Koramangala,2024-10-06,24,24,0,100.0,0,1,0,643.3,3,0.8678
DQ-0010812,BSCM-000361,Koramangala,2023-05-10,24,24,0,100.0,0,1,0,2165.2,0,0.9114
DQ-0010813,BSCM-000361,Koramangala,2024-07-08,24,24,0,100.0,0,2,0,514.0,0,0.9169
DQ-0010814,BSCM-000361,Koramangala,2024-08-20,24,23,1,95.83,1,1,0,158.9,0,0.8928
DQ-0010815,BSCM-000361,Koramangala,2023-11-13,24,24,0,100.0,0,2,0,565.4,1,0.8046
DQ-0010816,BSCM-000361,Koramangala,2023-06-02,24,24,0,100.0,0,2,0,459.8,1,0.8901
DQ-0010817,BSCM-000361,Koramangala,2024-09-27,24,23,1,95.83,1,0,0,113.1,0,0.899
DQ-0010818,BSCM-000361,Koramangala,2023-05-24,24,24,0,100.0,0,1,0,475.7,5,0.8611
DQ-0010819,BSCM-000361,Koramangala,2024-06-21,24,18,6,75.0,2,1,0,2245.7,5,0.9793
DQ-0010820,BSCM-000361,Koramangala,2023-08-29,24,22,2,91.67,2,0,0,685.1,1,0.9484
DQ-0010821,BSCM-000361,Koramangala,2024-04-21,24,24,0,100.0,0,1,0,1628.1,1,0.9195
DQ-0010822,BSCM-000361,Koramangala,2023-01-07,24,24,0,100.0,0,0,0,870.2,1,0.8838
DQ-0010823,BSCM-000361,Koramangala,2024-08-18,24,24,0,100.0,0,1,0,647.9,5,0.8878
DQ-0010824,BSCM-000361,Koramangala,2023-11-12,24,20,4,83.33,4,1,1,1612.9,4,0.8632
DQ-0010825,BSCM-000361,Koramangala,2024-03-25,24,24,0,100.0,0,0,0,1047.4,2,0.8693
DQ-0010826,BSCM-000361,Koramangala,2024-10-28,24,24,0,100.0,0,0,0,997.8,1,0.9561
DQ-0010827,BSCM-000361,Koramangala,2024-09-23,24,24,0,100.0,0,1,0,2449.2,4,0.8598
DQ-0010828,BSCM-000361,Koramangala,2024-12-05,24,24,0,100.0,0,1,0,328.5,3,0.8523
DQ-0010829,BSCM-000361,Koramangala,2024-02-29,24,24,0,100.0,0,1,0,721.7,1,0.9455
DQ-0010830,BSCM-000361,Koramangala,2024-11-20,24,22,2,91.67,2,1,0,1258.4,2,0.8442
DQ-0010831,BSCM-000362,Jayanagar,2023-03-11,24,24,0,100.0,0,2,0,2126.6,0,0.9137
DQ-0010832,BSCM-000362,Jayanagar,2024-10-04,24,24,0,100.0,0,0,0,1549.7,3,0.9874
DQ-0010833,BSCM-000362,Jayanagar,2024-02-06,24,24,0,100.0,0,2,0,1528.4,4,0.922
DQ-0010834,BSCM-000362,Jayanagar,2023-01-12,24,24,0,100.0,0,2,1,812.8,5,0.9931
DQ-0010835,BSCM-000362,Jayanagar,2024-09-22,24,24,0,100.0,0,1,0,1964.6,5,0.9207
DQ-0010836,BSCM-000362,Jayanagar,2023-10-05,24,22,2,91.67,2,0,0,502.6,3,0.9687
DQ-0010837,BSCM-000362,Jayanagar,2024-12-24,24,24,0,100.0,0,1,0,1189.8,0,0.9446
DQ-0010838,BSCM-000362,Jayanagar,2023-07-11,24,24,0,100.0,0,1,0,1237.2,4,0.8446
DQ-0010839,BSCM-000362,Jayanagar,2023-09-16,24,23,1,95.83,0,2,0,845.1,4,0.9753
DQ-0010840,BSCM-000362,Jayanagar,2023-08-22,24,20,4,83.33,1,2,0,1967.0,4,0.849
DQ-0010841,BSCM-000362,Jayanagar,2024-10-06,24,20,4,83.33,2,0,0,1181.3,0,0.9508
DQ-0010842,BSCM-000362,Jayanagar,2023-05-10,24,24,0,100.0,0,0,0,468.5,3,0.9303
DQ-0010843,BSCM-000362,Jayanagar,2024-07-08,24,24,0,100.0,0,0,0,698.8,4,0.851
DQ-0010844,BSCM-000362,Jayanagar,2024-08-20,24,24,0,100.0,0,1,0,861.0,2,0.9113
DQ-0010845,BSCM-000362,Jayanagar,2023-11-13,24,18,6,75.0,4,2,0,847.2,2,0.6189
DQ-0010846,BSCM-000362,Jayanagar,2023-06-02,24,24,0,100.0,0,2,0,2313.6,2,0.9314
DQ-0010847,BSCM-000362,Jayanagar,2024-09-27,24,24,0,100.0,0,0,0,2465.1,0,0.8448
DQ-0010848,BSCM-000362,Jayanagar,2023-05-24,24,21,3,87.5,1,2,0,1975.8,2,0.8366
DQ-0010849,BSCM-000362,Jayanagar,2024-06-21,24,24,0,100.0,0,2,0,680.1,0,0.9506
DQ-0010850,BSCM-000362,Jayanagar,2023-08-29,24,24,0,100.0,0,0,0,2324.1,1,0.8782
DQ-0010851,BSCM-000362,Jayanagar,2024-04-21,24,24,0,100.0,0,0,0,613.9,3,0.9522
DQ-0010852,BSCM-000362,Jayanagar,2023-01-07,24,24,0,100.0,0,1,0,1767.7,4,0.8941
DQ-0010853,BSCM-000362,Jayanagar,2024-08-18,24,24,0,100.0,0,1,0,340.0,2,0.94
DQ-0010854,BSCM-000362,Jayanagar,2023-11-12,24,24,0,100.0,0,1,0,1192.4,5,0.8042
DQ-0010855,BSCM-000362,Jayanagar,2024-03-25,24,22,2,91.67,2,0,0,1061.9,2,0.98
DQ-0010856,BSCM-000362,Jayanagar,2024-10-28,24,24,0,100.0,0,2,0,784.1,3,0.8621
DQ-0010857,BSCM-000362,Jayanagar,2024-09-23,24,23,1,95.83,1,1,0,2445.3,5,0.8702
DQ-0010858,BSCM-000362,Jayanagar,2024-12-05,24,22,2,91.67,0,1,0,2446.6,1,0.8858
DQ-0010859,BSCM-000362,Jayanagar,2024-02-29,24,24,0,100.0,0,1,0,1202.7,3,0.8821
DQ-0010860,BSCM-000362,Jayanagar,2024-11-20,24,24,0,100.0,0,2,0,1071.1,1,0.865
DQ-0010861,BSCM-000363,Jayanagar,2023-03-11,24,18,6,75.0,1,2,0,2434.0,4,0.9456
DQ-0010862,BSCM-000363,Jayanagar,2024-10-04,24,24,0,100.0,0,1,0,2180.5,1,0.8074
DQ-0010863,BSCM-000363,Jayanagar,2024-02-06,24,22,2,91.67,0,2,0,2138.8,3,0.806
DQ-0010864,BSCM-000363,Jayanagar,2023-01-12,24,21,3,87.5,0,1,0,2237.4,5,0.9315
DQ-0010865,BSCM-000363,Jayanagar,2024-09-22,24,24,0,100.0,0,2,0,1485.1,4,0.8979
DQ-0010866,BSCM-000363,Jayanagar,2023-10-05,24,24,0,100.0,0,2,0,959.3,2,0.9529
DQ-0010867,BSCM-000363,Jayanagar,2024-12-24,24,24,0,100.0,0,0,0,1914.9,2,0.8559
DQ-0010868,BSCM-000363,Jayanagar,2023-07-11,24,24,0,100.0,0,0,0,1768.0,1,0.8847
DQ-0010869,BSCM-000363,Jayanagar,2023-09-16,24,24,0,100.0,0,0,0,1076.8,3,0.8908
DQ-0010870,BSCM-000363,Jayanagar,2023-08-22,24,22,2,91.67,0,1,0,195.5,2,0.9662
DQ-0010871,BSCM-000363,Jayanagar,2024-10-06,24,24,0,100.0,0,2,0,226.5,3,0.8861
DQ-0010872,BSCM-000363,Jayanagar,2023-05-10,24,24,0,100.0,0,0,0,1159.3,4,0.9694
DQ-0010873,BSCM-000363,Jayanagar,2024-07-08,24,23,1,95.83,0,2,0,1955.9,0,0.9908
DQ-0010874,BSCM-000363,Jayanagar,2024-08-20,24,24,0,100.0,0,0,1,1710.1,5,0.9327
DQ-0010875,BSCM-000363,Jayanagar,2023-11-13,24,24,0,100.0,0,2,0,1028.8,2,0.8919
DQ-0010876,BSCM-000363,Jayanagar,2023-06-02,24,18,6,75.0,4,2,0,756.7,2,0.9034
DQ-0010877,BSCM-000363,Jayanagar,2024-09-27,24,24,0,100.0,0,0,0,1512.2,4,0.9435
DQ-0010878,BSCM-000363,Jayanagar,2023-05-24,24,24,0,100.0,0,1,0,2316.1,1,0.8669
DQ-0010879,BSCM-000363,Jayanagar,2024-06-21,24,24,0,100.0,0,0,0,265.9,2,0.9386
DQ-0010880,BSCM-000363,Jayanagar,2023-08-29,24,23,1,95.83,0,0,0,606.6,2,0.8156
DQ-0010881,BSCM-000363,Jayanagar,2024-04-21,24,24,0,100.0,0,2,0,1732.9,0,0.9433
DQ-0010882,BSCM-000363,Jayanagar,2023-01-07,24,20,4,83.33,1,0,0,2484.1,3,0.8518
DQ-0010883,BSCM-000363,Jayanagar,2024-08-18,24,24,0,100.0,0,0,0,465.1,1,0.9986
DQ-0010884,BSCM-000363,Jayanagar,2023-11-12,24,20,4,83.33,2,1,0,2211.6,5,0.9807
DQ-0010885,BSCM-000363,Jayanagar,2024-03-25,24,24,0,100.0,0,2,0,1058.1,1,0.9436
DQ-0010886,BSCM-000363,Jayanagar,2024-10-28,24,24,0,100.0,0,2,0,179.2,5,0.9762
DQ-0010887,BSCM-000363,Jayanagar,2024-09-23,24,24,0,100.0,0,0,0,363.6,5,0.9379
DQ-0010888,BSCM-000363,Jayanagar,2024-12-05,24,24,0,100.0,0,0,0,1546.8,0,0.8485
DQ-0010889,BSCM-000363,Jayanagar,2024-02-29,24,20,4,83.33,4,2,0,2307.5,1,0.8273
DQ-0010890,BSCM-000363,Jayanagar,2024-11-20,24,24,0,100.0,0,0,0,492.7,3,0.8575
DQ-0010891,BSCM-000364,Rajajinagar,2023-03-11,24,24,0,100.0,0,2,0,1168.8,4,0.946
DQ-0010892,BSCM-000364,Rajajinagar,2024-10-04,24,21,3,87.5,1,0,0,400.8,5,0.9082
DQ-0010893,BSCM-000364,Rajajinagar,2024-02-06,24,24,0,100.0,0,0,0,792.5,1,0.8156
DQ-0010894,BSCM-000364,Rajajinagar,2023-01-12,24,24,0,100.0,0,0,0,2356.3,3,0.9756
DQ-0010895,BSCM-000364,Rajajinagar,2024-09-22,24,20,4,83.33,1,2,0,1047.3,0,0.8745
DQ-0010896,BSCM-000364,Rajajinagar,2023-10-05,24,24,0,100.0,0,2,0,1906.6,2,0.8645
DQ-0010897,BSCM-000364,Rajajinagar,2024-12-24,24,23,1,95.83,0,2,0,981.2,4,0.8821
DQ-0010898,BSCM-000364,Rajajinagar,2023-07-11,24,24,0,100.0,0,2,0,1223.6,2,0.8971
DQ-0010899,BSCM-000364,Rajajinagar,2023-09-16,24,24,0,100.0,0,2,0,1063.8,0,0.8891
DQ-0010900,BSCM-000364,Rajajinagar,2023-08-22,24,22,2,91.67,0,0,0,980.2,5,0.8604
DQ-0010901,BSCM-000364,Rajajinagar,2024-10-06,24,24,0,100.0,0,2,0,803.2,1,0.8916
DQ-0010902,BSCM-000364,Rajajinagar,2023-05-10,24,22,2,91.67,1,0,0,898.1,3,0.8078
DQ-0010903,BSCM-000364,Rajajinagar,2024-07-08,24,23,1,95.83,0,1,0,1262.7,5,0.9898
DQ-0010904,BSCM-000364,Rajajinagar,2024-08-20,24,23,1,95.83,0,2,0,2071.8,3,0.9124
