forecast_id,zone,forecast_date,model_name,forecast_mw,actual_mw,p10_mw,p90_mw,mape_pct,peak_hour,peak_forecast_mw,horizon_hours,run_timestamp,p50_mw,p5_mw,p95_mw,confidence_level,model_version,training_data_size,last_retrained_date
FC-006797,Marathahalli,2024-11-10,Prophet-v1,43.97,43.63,38.69,49.25,0.779,18,59.36,24,2024-11-09 23:00:00,43.97,36.31,51.63,0.992,1.4.3,43224,2024-10-09
FC-006798,Indiranagar,2024-11-10,Prophet-v1,47.38,45.42,41.69,53.07,4.315,20,63.96,24,2024-11-09 20:00:00,47.38,39.13,55.63,0.957,1.4.3,43120,2024-10-08
FC-006799,Yelahanka,2024-11-10,XGBoost-v3,43.38,41.91,38.17,48.59,3.508,10,58.56,24,2024-11-09 19:00:00,43.38,35.83,50.93,0.965,3.2.1,42910,2024-10-07
FC-006800,BTM Layout,2024-11-10,XGBoost-v3,35.37,37.74,31.13,39.61,6.28,10,47.75,24,2024-11-09 21:00:00,35.37,29.22,41.52,0.937,3.2.1,42897,2024-10-06
FC-006801,Whitefield,2024-11-11,Prophet-v1,44.68,45.28,39.32,50.04,1.325,9,60.32,24,2024-11-10 21:00:00,44.68,36.91,52.45,0.987,1.4.3,43029,2024-10-06
FC-006802,Koramangala,2024-11-11,LSTM-v2,37.52,39.6,33.02,42.02,5.253,20,50.65,24,2024-11-10 20:00:00,37.52,31.0,44.04,0.947,2.1.0,43118,2024-10-05
FC-006803,Jayanagar,2024-11-11,Ensemble-v4,39.68,40.35,34.92,44.44,1.66,19,53.57,24,2024-11-10 21:00:00,39.68,32.78,46.58,0.983,4.1.0,42910,2024-10-04
FC-006804,Rajajinagar,2024-11-11,XGBoost-v3,39.82,38.97,35.04,44.6,2.181,9,53.76,24,2024-11-10 19:00:00,39.82,32.89,46.75,0.978,3.2.1,43114,2024-10-03
FC-006805,Hebbal,2024-11-11,XGBoost-v3,34.72,37.11,30.55,38.89,6.44,20,46.87,24,2024-11-10 22:00:00,34.72,28.67,40.77,0.936,3.2.1,42574,2024-10-02
FC-006806,Electronic City,2024-11-11,Prophet-v1,37.91,37.85,33.36,42.46,0.159,21,51.18,24,2024-11-10 18:00:00,37.91,31.31,44.51,0.998,1.4.3,43473,2024-10-01
FC-006807,Marathahalli,2024-11-11,LSTM-v2,35.1,36.86,30.89,39.31,4.775,21,47.39,24,2024-11-10 22:00:00,35.1,29.0,41.2,0.952,2.1.0,43224,2024-09-30
FC-006808,Indiranagar,2024-11-11,Prophet-v1,48.74,46.05,42.89,54.59,5.841,20,65.8,24,2024-11-10 22:00:00,48.74,40.26,57.22,0.942,1.4.3,43120,2024-09-29
FC-006809,Yelahanka,2024-11-11,Ensemble-v4,39.92,39.54,35.13,44.71,0.961,10,53.89,24,2024-11-10 18:00:00,39.92,32.97,46.87,0.99,4.1.0,42910,2024-09-28
FC-006810,BTM Layout,2024-11-11,XGBoost-v3,39.65,39.98,34.89,44.41,0.825,18,53.53,24,2024-11-10 18:00:00,39.65,32.75,46.55,0.992,3.2.1,42897,2024-09-27
FC-006811,Whitefield,2024-11-12,XGBoost-v3,33.35,34.58,29.35,37.35,3.557,10,45.02,24,2024-11-11 21:00:00,33.35,27.55,39.15,0.964,3.2.1,43029,2024-09-27
FC-006812,Koramangala,2024-11-12,Ensemble-v4,39.67,39.4,34.91,44.43,0.685,20,53.55,24,2024-11-11 20:00:00,39.67,32.77,46.57,0.993,4.1.0,43118,2024-09-26
FC-006813,Jayanagar,2024-11-12,Ensemble-v4,42.37,40.54,37.29,47.45,4.514,21,57.2,24,2024-11-11 20:00:00,42.37,35.0,49.74,0.955,4.1.0,42910,2024-09-25
FC-006814,Rajajinagar,2024-11-12,LSTM-v2,35.63,34.1,31.35,39.91,4.487,18,48.1,24,2024-11-11 18:00:00,35.63,29.42,41.84,0.955,2.1.0,43114,2024-09-24
FC-006815,Hebbal,2024-11-12,Prophet-v1,39.74,40.61,34.97,44.51,2.142,10,53.65,24,2024-11-11 23:00:00,39.74,32.82,46.66,0.979,1.4.3,42574,2024-09-23
FC-006816,Electronic City,2024-11-12,Prophet-v1,33.47,33.62,29.45,37.49,0.446,18,45.18,24,2024-11-11 20:00:00,33.47,27.64,39.3,0.996,1.4.3,43473,2024-09-22
FC-006817,Marathahalli,2024-11-12,Ensemble-v4,42.84,40.47,37.7,47.98,5.856,21,57.83,24,2024-11-11 23:00:00,42.84,35.39,50.29,0.941,4.1.0,43224,2024-09-21
FC-006818,Indiranagar,2024-11-12,Prophet-v1,41.98,39.33,36.94,47.02,6.738,19,56.67,24,2024-11-11 19:00:00,41.98,34.67,49.29,0.933,1.4.3,43120,2024-09-20
FC-006819,Yelahanka,2024-11-12,XGBoost-v3,39.35,37.6,34.63,44.07,4.654,20,53.12,24,2024-11-11 18:00:00,39.35,32.51,46.19,0.953,3.2.1,42910,2024-09-19
FC-006820,BTM Layout,2024-11-12,XGBoost-v3,42.38,42.25,37.29,47.47,0.308,18,57.21,24,2024-11-11 21:00:00,42.38,35.0,49.76,0.997,3.2.1,42897,2024-09-18
FC-006821,Whitefield,2024-11-13,Prophet-v1,35.42,37.88,31.17,39.67,6.494,19,47.82,24,2024-11-12 21:00:00,35.42,29.26,41.58,0.935,1.4.3,43029,2024-09-18
FC-006822,Koramangala,2024-11-13,Ensemble-v4,42.29,39.9,37.22,47.36,5.99,18,57.09,24,2024-11-12 19:00:00,42.29,34.94,49.64,0.94,4.1.0,43118,2024-09-17
FC-006823,Jayanagar,2024-11-13,Prophet-v1,39.3,40.6,34.58,44.02,3.202,21,53.05,24,2024-11-12 23:00:00,39.3,32.46,46.14,0.968,1.4.3,42910,2024-09-16
FC-006824,Rajajinagar,2024-11-13,LSTM-v2,41.03,40.52,36.11,45.95,1.259,21,55.39,24,2024-11-12 20:00:00,41.03,33.9,48.16,0.987,2.1.0,43114,2024-09-15
FC-006825,Hebbal,2024-11-13,LSTM-v2,39.09,41.25,34.4,43.78,5.236,20,52.77,24,2024-11-12 20:00:00,39.09,32.29,45.89,0.948,2.1.0,42574,2024-09-14
FC-006826,Electronic City,2024-11-13,LSTM-v2,39.48,38.92,34.74,44.22,1.439,20,53.3,24,2024-11-12 19:00:00,39.48,32.61,46.35,0.986,2.1.0,43473,2024-09-13
FC-006827,Marathahalli,2024-11-13,XGBoost-v3,40.38,41.14,35.53,45.23,1.847,21,54.51,24,2024-11-12 20:00:00,40.38,33.35,47.41,0.982,3.2.1,43224,2024-09-12
FC-006828,Indiranagar,2024-11-13,XGBoost-v3,38.51,40.2,33.89,43.13,4.204,10,51.99,24,2024-11-12 23:00:00,38.51,31.81,45.21,0.958,3.2.1,43120,2024-09-11
FC-006829,Yelahanka,2024-11-13,XGBoost-v3,42.2,39.64,37.14,47.26,6.458,20,56.97,24,2024-11-12 21:00:00,42.2,34.86,49.54,0.935,3.2.1,42910,2024-09-10
FC-006830,BTM Layout,2024-11-13,XGBoost-v3,48.69,46.23,42.85,54.53,5.321,9,65.73,24,2024-11-12 21:00:00,48.69,40.22,57.16,0.947,3.2.1,42897,2024-09-09
FC-006831,Whitefield,2024-11-14,LSTM-v2,43.17,42.15,37.99,48.35,2.42,21,58.28,24,2024-11-13 18:00:00,43.17,35.66,50.68,0.976,2.1.0,43029,2024-09-09
FC-006832,Koramangala,2024-11-14,XGBoost-v3,45.21,44.39,39.78,50.64,1.847,19,61.03,24,2024-11-13 20:00:00,45.21,37.34,53.08,0.982,3.2.1,43118,2024-09-08
FC-006833,Jayanagar,2024-11-14,LSTM-v2,37.74,37.96,33.21,42.27,0.58,20,50.95,24,2024-11-13 23:00:00,37.74,31.17,44.31,0.994,2.1.0,42910,2024-09-07
FC-006834,Rajajinagar,2024-11-14,Prophet-v1,41.64,40.07,36.64,46.64,3.918,21,56.21,24,2024-11-13 20:00:00,41.64,34.39,48.89,0.961,1.4.3,43114,2024-09-06
FC-006835,Hebbal,2024-11-14,LSTM-v2,35.8,37.5,31.5,40.1,4.533,20,48.33,24,2024-11-13 22:00:00,35.8,29.56,42.04,0.955,2.1.0,42574,2024-09-05
FC-006836,Electronic City,2024-11-14,LSTM-v2,42.94,41.35,37.79,48.09,3.845,18,57.97,24,2024-11-13 19:00:00,42.94,35.47,50.41,0.962,2.1.0,43473,2024-09-04
FC-006837,Marathahalli,2024-11-14,Ensemble-v4,37.63,38.81,33.11,42.15,3.04,19,50.8,24,2024-11-13 21:00:00,37.63,31.08,44.18,0.97,4.1.0,43224,2024-09-03
FC-006838,Indiranagar,2024-11-14,Prophet-v1,40.04,40.39,35.24,44.84,0.867,19,54.05,24,2024-11-13 21:00:00,40.04,33.08,47.0,0.991,1.4.3,43120,2024-09-02
FC-006839,Yelahanka,2024-11-14,Prophet-v1,39.29,39.52,34.58,44.0,0.582,20,53.04,24,2024-11-13 20:00:00,39.29,32.46,46.12,0.994,1.4.3,42910,2024-09-01
FC-006840,BTM Layout,2024-11-14,Ensemble-v4,38.81,38.38,34.15,43.47,1.12,9,52.39,24,2024-11-13 23:00:00,38.81,32.05,45.57,0.989,4.1.0,42897,2024-08-31
FC-006841,Whitefield,2024-11-15,XGBoost-v3,30.72,32.05,27.03,34.41,4.15,10,41.47,24,2024-11-14 18:00:00,30.72,25.37,36.07,0.958,3.2.1,43029,2024-10-15
FC-006842,Koramangala,2024-11-15,XGBoost-v3,33.03,34.53,29.07,36.99,4.344,18,44.59,24,2024-11-14 23:00:00,33.03,27.29,38.77,0.957,3.2.1,43118,2024-10-14
FC-006843,Jayanagar,2024-11-15,Ensemble-v4,44.65,42.98,39.29,50.01,3.886,9,60.28,24,2024-11-14 18:00:00,44.65,36.88,52.42,0.961,4.1.0,42910,2024-10-13
FC-006844,Rajajinagar,2024-11-15,Ensemble-v4,36.71,38.01,32.3,41.12,3.42,21,49.56,24,2024-11-14 19:00:00,36.71,30.32,43.1,0.966,4.1.0,43114,2024-10-12
FC-006845,Hebbal,2024-11-15,Ensemble-v4,36.29,35.73,31.94,40.64,1.567,10,48.99,24,2024-11-14 19:00:00,36.29,29.98,42.6,0.984,4.1.0,42574,2024-10-11
FC-006846,Electronic City,2024-11-15,XGBoost-v3,45.88,45.34,40.37,51.39,1.191,9,61.94,24,2024-11-14 21:00:00,45.88,37.89,53.87,0.988,3.2.1,43473,2024-10-10
FC-006847,Marathahalli,2024-11-15,XGBoost-v3,40.55,39.31,35.68,45.42,3.154,9,54.74,24,2024-11-14 18:00:00,40.55,33.49,47.61,0.968,3.2.1,43224,2024-10-09
FC-006848,Indiranagar,2024-11-15,LSTM-v2,38.78,39.12,34.13,43.43,0.869,21,52.35,24,2024-11-14 19:00:00,38.78,32.04,45.52,0.991,2.1.0,43120,2024-10-08
FC-006849,Yelahanka,2024-11-15,Ensemble-v4,37.48,37.96,32.98,41.98,1.264,20,50.6,24,2024-11-14 21:00:00,37.48,30.96,44.0,0.987,4.1.0,42910,2024-10-07
FC-006850,BTM Layout,2024-11-15,XGBoost-v3,44.07,41.88,38.78,49.36,5.229,18,59.49,24,2024-11-14 20:00:00,44.07,36.4,51.74,0.948,3.2.1,42897,2024-10-06
FC-006851,Whitefield,2024-11-16,LSTM-v2,38.02,40.2,33.46,42.58,5.423,10,51.33,24,2024-11-15 22:00:00,38.02,31.41,44.63,0.946,2.1.0,43029,2024-10-06
FC-006852,Koramangala,2024-11-16,XGBoost-v3,52.9,50.02,46.55,59.25,5.758,10,71.42,24,2024-11-15 18:00:00,52.9,43.69,62.11,0.942,3.2.1,43118,2024-10-05
FC-006853,Jayanagar,2024-11-16,XGBoost-v3,46.48,43.58,40.9,52.06,6.654,19,62.75,24,2024-11-15 22:00:00,46.48,38.39,54.57,0.933,3.2.1,42910,2024-10-04
FC-006854,Rajajinagar,2024-11-16,XGBoost-v3,44.83,41.94,39.45,50.21,6.891,18,60.52,24,2024-11-15 18:00:00,44.83,37.03,52.63,0.931,3.2.1,43114,2024-10-03
FC-006855,Hebbal,2024-11-16,LSTM-v2,43.89,42.75,38.62,49.16,2.667,9,59.25,24,2024-11-15 20:00:00,43.89,36.25,51.53,0.973,2.1.0,42574,2024-10-02
FC-006856,Electronic City,2024-11-16,XGBoost-v3,41.76,39.03,36.75,46.77,6.995,10,56.38,24,2024-11-15 21:00:00,41.76,34.5,49.02,0.93,3.2.1,43473,2024-10-01
FC-006857,Marathahalli,2024-11-16,Ensemble-v4,37.18,39.62,32.72,41.64,6.159,9,50.19,24,2024-11-15 21:00:00,37.18,30.71,43.65,0.938,4.1.0,43224,2024-09-30
FC-006858,Indiranagar,2024-11-16,XGBoost-v3,40.93,42.96,36.02,45.84,4.725,19,55.26,24,2024-11-15 23:00:00,40.93,33.81,48.05,0.953,3.2.1,43120,2024-09-29
FC-006859,Yelahanka,2024-11-16,Prophet-v1,43.4,43.98,38.19,48.61,1.319,19,58.59,24,2024-11-15 21:00:00,43.4,35.85,50.95,0.987,1.4.3,42910,2024-09-28
FC-006860,BTM Layout,2024-11-16,Prophet-v1,37.96,39.1,33.4,42.52,2.916,9,51.25,24,2024-11-15 20:00:00,37.96,31.35,44.57,0.971,1.4.3,42897,2024-09-27
FC-006861,Whitefield,2024-11-17,XGBoost-v3,39.25,38.3,34.54,43.96,2.48,19,52.99,24,2024-11-16 20:00:00,39.25,32.42,46.08,0.975,3.2.1,43029,2024-09-27
FC-006862,Koramangala,2024-11-17,Prophet-v1,40.48,40.77,35.62,45.34,0.711,9,54.65,24,2024-11-16 20:00:00,40.48,33.43,47.53,0.993,1.4.3,43118,2024-09-26
FC-006863,Jayanagar,2024-11-17,LSTM-v2,36.68,38.53,32.28,41.08,4.801,9,49.52,24,2024-11-16 18:00:00,36.68,30.3,43.06,0.952,2.1.0,42910,2024-09-25
FC-006864,Rajajinagar,2024-11-17,Prophet-v1,41.31,40.58,36.35,46.27,1.799,18,55.77,24,2024-11-16 23:00:00,41.31,34.12,48.5,0.982,1.4.3,43114,2024-09-24
FC-006865,Hebbal,2024-11-17,LSTM-v2,41.5,39.11,36.52,46.48,6.111,10,56.03,24,2024-11-16 20:00:00,41.5,34.28,48.72,0.939,2.1.0,42574,2024-09-23
FC-006866,Electronic City,2024-11-17,XGBoost-v3,34.89,37.37,30.7,39.08,6.636,10,47.1,24,2024-11-16 18:00:00,34.89,28.81,40.97,0.934,3.2.1,43473,2024-09-22
FC-006867,Marathahalli,2024-11-17,Prophet-v1,40.04,39.84,35.24,44.84,0.502,20,54.05,24,2024-11-16 20:00:00,40.04,33.08,47.0,0.995,1.4.3,43224,2024-09-21
FC-006868,Indiranagar,2024-11-17,XGBoost-v3,41.35,41.08,36.39,46.31,0.657,19,55.82,24,2024-11-16 22:00:00,41.35,34.16,48.54,0.993,3.2.1,43120,2024-09-20
FC-006869,Yelahanka,2024-11-17,Prophet-v1,40.59,41.75,35.72,45.46,2.778,9,54.8,24,2024-11-16 18:00:00,40.59,33.53,47.65,0.972,1.4.3,42910,2024-09-19
FC-006870,BTM Layout,2024-11-17,Ensemble-v4,39.1,41.92,34.41,43.79,6.727,19,52.79,24,2024-11-16 19:00:00,39.1,32.3,45.9,0.933,4.1.0,42897,2024-09-18
FC-006871,Whitefield,2024-11-18,XGBoost-v3,43.62,41.82,38.39,48.85,4.304,19,58.89,24,2024-11-17 20:00:00,43.62,36.04,51.2,0.957,3.2.1,43029,2024-09-18
FC-006872,Koramangala,2024-11-18,LSTM-v2,40.06,39.01,35.25,44.87,2.692,9,54.08,24,2024-11-17 21:00:00,40.06,33.09,47.03,0.973,2.1.0,43118,2024-09-17
FC-006873,Jayanagar,2024-11-18,XGBoost-v3,49.65,48.91,43.69,55.61,1.513,19,67.03,24,2024-11-17 19:00:00,49.65,41.01,58.29,0.985,3.2.1,42910,2024-09-16
FC-006874,Rajajinagar,2024-11-18,XGBoost-v3,47.61,45.39,41.9,53.32,4.891,19,64.27,24,2024-11-17 23:00:00,47.61,39.33,55.89,0.951,3.2.1,43114,2024-09-15
FC-006875,Hebbal,2024-11-18,Ensemble-v4,39.81,39.53,35.03,44.59,0.708,9,53.74,24,2024-11-17 19:00:00,39.81,32.88,46.74,0.993,4.1.0,42574,2024-09-14
FC-006876,Electronic City,2024-11-18,Ensemble-v4,46.58,43.81,40.99,52.17,6.323,9,62.88,24,2024-11-17 21:00:00,46.58,38.47,54.69,0.937,4.1.0,43473,2024-09-13
FC-006877,Marathahalli,2024-11-18,Prophet-v1,42.68,40.32,37.56,47.8,5.853,9,57.62,24,2024-11-17 18:00:00,42.68,35.26,50.1,0.941,1.4.3,43224,2024-09-12
FC-006878,Indiranagar,2024-11-18,Ensemble-v4,40.14,37.86,35.32,44.96,6.022,21,54.19,24,2024-11-17 20:00:00,40.14,33.15,47.13,0.94,4.1.0,43120,2024-09-11
FC-006879,Yelahanka,2024-11-18,Prophet-v1,40.84,40.23,35.94,45.74,1.516,19,55.13,24,2024-11-17 18:00:00,40.84,33.73,47.94,0.985,1.4.3,42910,2024-09-10
FC-006880,BTM Layout,2024-11-18,XGBoost-v3,40.01,37.83,35.21,44.81,5.763,18,54.01,24,2024-11-17 19:00:00,40.01,33.05,46.97,0.942,3.2.1,42897,2024-09-09
FC-006881,Whitefield,2024-11-19,XGBoost-v3,42.87,44.72,37.73,48.01,4.137,19,57.87,24,2024-11-18 21:00:00,42.87,35.42,50.32,0.959,3.2.1,43029,2024-09-09
FC-006882,Koramangala,2024-11-19,LSTM-v2,43.0,44.04,37.84,48.16,2.361,21,58.05,24,2024-11-18 21:00:00,43.0,35.52,50.48,0.976,2.1.0,43118,2024-09-08
FC-006883,Jayanagar,2024-11-19,Ensemble-v4,40.91,41.64,36.0,45.82,1.753,18,55.23,24,2024-11-18 21:00:00,40.91,33.79,48.03,0.982,4.1.0,42910,2024-09-07
FC-006884,Rajajinagar,2024-11-19,LSTM-v2,37.36,38.88,32.88,41.84,3.909,21,50.44,24,2024-11-18 22:00:00,37.36,30.86,43.86,0.961,2.1.0,43114,2024-09-06
FC-006885,Hebbal,2024-11-19,LSTM-v2,46.67,45.48,41.07,52.27,2.617,9,63.0,24,2024-11-18 19:00:00,46.67,38.55,54.79,0.974,2.1.0,42574,2024-09-05
FC-006886,Electronic City,2024-11-19,XGBoost-v3,34.93,33.32,30.74,39.12,4.832,19,47.16,24,2024-11-18 22:00:00,34.93,28.85,41.01,0.952,3.2.1,43473,2024-10-19
FC-006887,Marathahalli,2024-11-19,XGBoost-v3,41.94,39.43,36.91,46.97,6.366,19,56.62,24,2024-11-18 18:00:00,41.94,34.65,49.23,0.936,3.2.1,43224,2024-10-18
FC-006888,Indiranagar,2024-11-19,XGBoost-v3,42.81,43.16,37.67,47.95,0.811,19,57.79,24,2024-11-18 22:00:00,42.81,35.36,50.26,0.992,3.2.1,43120,2024-10-17
FC-006889,Yelahanka,2024-11-19,Prophet-v1,47.01,44.64,41.37,52.65,5.309,9,63.46,24,2024-11-18 21:00:00,47.01,38.83,55.19,0.947,1.4.3,42910,2024-10-16
FC-006890,BTM Layout,2024-11-19,LSTM-v2,32.16,34.11,28.3,36.02,5.717,9,43.42,24,2024-11-18 22:00:00,32.16,26.56,37.76,0.943,2.1.0,42897,2024-10-15
FC-006891,Whitefield,2024-11-20,LSTM-v2,37.98,37.27,33.42,42.54,1.905,18,51.27,24,2024-11-19 18:00:00,37.98,31.37,44.59,0.981,2.1.0,43029,2024-10-15
FC-006892,Koramangala,2024-11-20,XGBoost-v3,36.22,35.54,31.87,40.57,1.913,21,48.9,24,2024-11-19 22:00:00,36.22,29.91,42.53,0.981,3.2.1,43118,2024-10-14
FC-006893,Jayanagar,2024-11-20,XGBoost-v3,38.78,41.54,34.13,43.43,6.644,9,52.35,24,2024-11-19 23:00:00,38.78,32.04,45.52,0.934,3.2.1,42910,2024-10-13
FC-006894,Rajajinagar,2024-11-20,LSTM-v2,46.08,43.5,40.55,51.61,5.931,18,62.21,24,2024-11-19 21:00:00,46.08,38.06,54.1,0.941,2.1.0,43114,2024-10-12
FC-006895,Hebbal,2024-11-20,Ensemble-v4,38.15,38.8,33.57,42.73,1.675,20,51.5,24,2024-11-19 23:00:00,38.15,31.51,44.79,0.983,4.1.0,42574,2024-10-11
FC-006896,Electronic City,2024-11-20,XGBoost-v3,36.29,38.7,31.94,40.64,6.227,19,48.99,24,2024-11-19 21:00:00,36.29,29.98,42.6,0.938,3.2.1,43473,2024-10-10
FC-006897,Marathahalli,2024-11-20,XGBoost-v3,37.13,38.78,32.67,41.59,4.255,20,50.13,24,2024-11-19 18:00:00,37.13,30.66,43.6,0.957,3.2.1,43224,2024-10-09
FC-006898,Indiranagar,2024-11-20,Ensemble-v4,38.79,37.2,34.14,43.44,4.274,20,52.37,24,2024-11-19 20:00:00,38.79,32.05,45.53,0.957,4.1.0,43120,2024-10-08
FC-006899,Yelahanka,2024-11-20,LSTM-v2,42.39,43.67,37.3,47.48,2.931,20,57.23,24,2024-11-19 18:00:00,42.39,35.01,49.77,0.971,2.1.0,42910,2024-10-07
FC-006900,BTM Layout,2024-11-20,Ensemble-v4,43.88,42.37,38.61,49.15,3.564,20,59.24,24,2024-11-19 23:00:00,43.88,36.24,51.52,0.964,4.1.0,42897,2024-10-06
FC-006901,Whitefield,2024-11-21,Prophet-v1,38.95,37.41,34.28,43.62,4.117,9,52.58,24,2024-11-20 21:00:00,38.95,32.18,45.72,0.959,1.4.3,43029,2024-10-06
FC-006902,Koramangala,2024-11-21,LSTM-v2,36.52,34.43,32.14,40.9,6.07,18,49.3,24,2024-11-20 20:00:00,36.52,30.17,42.87,0.939,2.1.0,43118,2024-10-05
FC-006903,Jayanagar,2024-11-21,Ensemble-v4,38.72,40.23,34.07,43.37,3.753,20,52.27,24,2024-11-20 22:00:00,38.72,31.98,45.46,0.962,4.1.0,42910,2024-10-04
FC-006904,Rajajinagar,2024-11-21,LSTM-v2,36.85,39.56,32.43,41.27,6.85,20,49.75,24,2024-11-20 23:00:00,36.85,30.44,43.26,0.932,2.1.0,43114,2024-10-03
FC-006905,Hebbal,2024-11-21,LSTM-v2,39.12,40.36,34.43,43.81,3.072,18,52.81,24,2024-11-20 18:00:00,39.12,32.32,45.92,0.969,2.1.0,42574,2024-10-02
FC-006906,Electronic City,2024-11-21,Prophet-v1,36.26,37.57,31.91,40.61,3.487,10,48.95,24,2024-11-20 23:00:00,36.26,29.95,42.57,0.965,1.4.3,43473,2024-10-01
FC-006907,Marathahalli,2024-11-21,LSTM-v2,47.18,45.29,41.52,52.84,4.173,18,63.69,24,2024-11-20 20:00:00,47.18,38.97,55.39,0.958,2.1.0,43224,2024-09-30
FC-006908,Indiranagar,2024-11-21,Ensemble-v4,49.0,46.11,43.12,54.88,6.268,18,66.15,24,2024-11-20 21:00:00,49.0,40.47,57.53,0.937,4.1.0,43120,2024-09-29
FC-006909,Yelahanka,2024-11-21,XGBoost-v3,45.54,45.63,40.08,51.0,0.197,19,61.48,24,2024-11-20 20:00:00,45.54,37.62,53.46,0.998,3.2.1,42910,2024-09-28
FC-006910,BTM Layout,2024-11-21,Prophet-v1,32.6,31.27,28.69,36.51,4.253,20,44.01,24,2024-11-20 20:00:00,32.6,26.93,38.27,0.957,1.4.3,42897,2024-09-27
FC-006911,Whitefield,2024-11-22,XGBoost-v3,37.83,40.53,33.29,42.37,6.662,19,51.07,24,2024-11-21 20:00:00,37.83,31.25,44.41,0.933,3.2.1,43029,2024-09-27
FC-006912,Koramangala,2024-11-22,Prophet-v1,40.39,42.77,35.54,45.24,5.565,19,54.53,24,2024-11-21 20:00:00,40.39,33.36,47.42,0.944,1.4.3,43118,2024-09-26
FC-006913,Jayanagar,2024-11-22,Ensemble-v4,41.89,42.07,36.86,46.92,0.428,19,56.55,24,2024-11-21 21:00:00,41.89,34.6,49.18,0.996,4.1.0,42910,2024-09-25
FC-006914,Rajajinagar,2024-11-22,LSTM-v2,36.01,37.97,31.69,40.33,5.162,20,48.61,24,2024-11-21 21:00:00,36.01,29.75,42.27,0.948,2.1.0,43114,2024-09-24
FC-006915,Hebbal,2024-11-22,Ensemble-v4,41.63,39.24,36.63,46.63,6.091,21,56.2,24,2024-11-21 18:00:00,41.63,34.38,48.88,0.939,4.1.0,42574,2024-09-23
FC-006916,Electronic City,2024-11-22,XGBoost-v3,44.79,42.36,39.42,50.16,5.737,20,60.47,24,2024-11-21 20:00:00,44.79,37.0,52.58,0.943,3.2.1,43473,2024-09-22
FC-006917,Marathahalli,2024-11-22,Ensemble-v4,40.81,42.74,35.91,45.71,4.516,10,55.09,24,2024-11-21 18:00:00,40.81,33.7,47.92,0.955,4.1.0,43224,2024-09-21
FC-006918,Indiranagar,2024-11-22,Prophet-v1,39.82,37.97,35.04,44.6,4.872,19,53.76,24,2024-11-21 21:00:00,39.82,32.89,46.75,0.951,1.4.3,43120,2024-09-20
FC-006919,Yelahanka,2024-11-22,LSTM-v2,41.15,42.73,36.21,46.09,3.698,9,55.55,24,2024-11-21 23:00:00,41.15,33.99,48.31,0.963,2.1.0,42910,2024-09-19
FC-006920,BTM Layout,2024-11-22,Ensemble-v4,45.14,44.11,39.72,50.56,2.335,18,60.94,24,2024-11-21 18:00:00,45.14,37.28,53.0,0.977,4.1.0,42897,2024-09-18
FC-006921,Whitefield,2024-11-23,XGBoost-v3,36.66,39.11,32.26,41.06,6.264,10,49.49,24,2024-11-22 22:00:00,36.66,30.28,43.04,0.937,3.2.1,43029,2024-09-18
FC-006922,Koramangala,2024-11-23,XGBoost-v3,40.46,40.18,35.6,45.32,0.697,18,54.62,24,2024-11-22 22:00:00,40.46,33.41,47.51,0.993,3.2.1,43118,2024-09-17
FC-006923,Jayanagar,2024-11-23,Prophet-v1,36.67,38.37,32.27,41.07,4.431,21,49.5,24,2024-11-22 23:00:00,36.67,30.29,43.05,0.956,1.4.3,42910,2024-09-16
FC-006924,Rajajinagar,2024-11-23,XGBoost-v3,39.24,39.96,34.53,43.95,1.802,21,52.97,24,2024-11-22 18:00:00,39.24,32.41,46.07,0.982,3.2.1,43114,2024-09-15
FC-006925,Hebbal,2024-11-23,Ensemble-v4,33.18,34.85,29.2,37.16,4.792,18,44.79,24,2024-11-22 23:00:00,33.18,27.41,38.95,0.952,4.1.0,42574,2024-09-14
FC-006926,Electronic City,2024-11-23,XGBoost-v3,46.67,43.66,41.07,52.27,6.894,9,63.0,24,2024-11-22 19:00:00,46.67,38.55,54.79,0.931,3.2.1,43473,2024-09-13
FC-006927,Marathahalli,2024-11-23,Prophet-v1,40.16,42.46,35.34,44.98,5.417,20,54.22,24,2024-11-22 20:00:00,40.16,33.17,47.15,0.946,1.4.3,43224,2024-09-12
FC-006928,Indiranagar,2024-11-23,Prophet-v1,44.45,45.62,39.12,49.78,2.565,20,60.01,24,2024-11-22 23:00:00,44.45,36.72,52.18,0.974,1.4.3,43120,2024-09-11
FC-006929,Yelahanka,2024-11-23,Ensemble-v4,38.81,40.32,34.15,43.47,3.745,19,52.39,24,2024-11-22 21:00:00,38.81,32.05,45.57,0.963,4.1.0,42910,2024-09-10
FC-006930,BTM Layout,2024-11-23,LSTM-v2,43.03,41.88,37.87,48.19,2.746,20,58.09,24,2024-11-22 18:00:00,43.03,35.55,50.51,0.973,2.1.0,42897,2024-09-09
FC-006931,Whitefield,2024-11-24,Ensemble-v4,34.39,35.81,30.26,38.52,3.965,18,46.43,24,2024-11-23 20:00:00,34.39,28.4,40.38,0.96,4.1.0,43029,2024-10-24
FC-006932,Koramangala,2024-11-24,LSTM-v2,43.18,43.83,38.0,48.36,1.483,9,58.29,24,2024-11-23 22:00:00,43.18,35.67,50.69,0.985,2.1.0,43118,2024-10-23
FC-006933,Jayanagar,2024-11-24,Ensemble-v4,44.13,47.04,38.83,49.43,6.186,21,59.58,24,2024-11-23 20:00:00,44.13,36.44,51.82,0.938,4.1.0,42910,2024-10-22
