alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version,detector_vae_score,detector_eif_score,detector_bocpd_flag,detector_gnn_score,num_detectors_agreeing,shap_feature_1_name,shap_feature_2_name,shap_feature_3_name,shap_feature_1_value,shap_feature_2_value,shap_feature_3_value,suspected_theft_modality,consumption_drop_pct,estimated_daily_loss_inr,recommended_action,days_since_meter_install,alert_reason_code
ALT-003272,BSCM-000214,Hebbal,2023-04-21 18:00:00,PF Degradation,Critical,0.7556,Resolved,0.0,INS-0020,2023-04-23T03:00:00,Phase cut,Ensemble-v1,0.7032,0.7583,True,0.6649,4,night_ratio,power_factor,communication_ok,0.1167,0.127,0.1132,meter_slowdown,60.24,390.54,Run accuracy test and compare against calibrated reference meter.,640,PEER_DEVIATION_LOW_USAGE
ALT-003273,BSCM-000202,Hebbal,2023-04-15 04:00:00,Voltage Sag,Critical,0.8347,Investigating,0.0,INS-0010,,,TheftDetect-v2.1,0.8876,0.6573,True,0.8973,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1802,0.1387,0.1157,meter_slowdown,72.11,309.19,Run accuracy test and compare against calibrated reference meter.,324,PEER_DEVIATION_LOW_USAGE
ALT-003274,BSCM-000089,Rajajinagar,2024-01-25 20:00:00,PF Degradation,Medium,0.626,Resolved,0.0,INS-0016,2024-01-28T22:00:00,Rodent damage,TheftDetect-v2.1,0.6693,0.5325,False,0.6479,1,power_factor,communication_ok,load_factor_day,0.1518,0.1118,0.049,meter_slowdown,56.36,113.04,Run accuracy test and compare against calibrated reference meter.,631,PEER_DEVIATION_LOW_USAGE
ALT-003275,BSCM-000130,Hebbal,2024-11-26 09:00:00,Energy Theft,Low,0.8241,False Positive,378.98,INS-0015,,,Ensemble-v1,0.7691,0.7363,True,0.6972,4,voltage_v,z_score_vs_peer,night_ratio,0.1772,0.1293,0.0694,bypass,71.12,3031.84,Dispatch inspector to verify bypass wiring and photograph service entry.,1226,THEFT_BYPASS_SIGNATURE
ALT-003276,BSCM-000051,Whitefield,2023-06-19 06:00:00,Energy Theft,Medium,0.9156,Resolved,274.13,INS-0011,2023-06-23T15:00:00,,TheftDetect-v3.0,0.9969,0.9814,True,0.8682,4,communication_ok,load_factor_day,pct_change_1d,0.1856,0.1313,0.0829,bypass,73.56,2193.04,Dispatch inspector to verify bypass wiring and photograph service entry.,227,THEFT_BYPASS_SIGNATURE
ALT-003277,BSCM-000015,Indiranagar,2023-02-08 03:00:00,Voltage Sag,Medium,0.7316,Resolved,0.0,INS-0014,2023-02-09T08:00:00,Faulty firmware,TheftDetect-v3.0,0.8018,0.8014,True,0.6801,4,z_score_vs_peer,night_ratio,power_factor,0.1506,0.1302,0.0825,meter_slowdown,66.22,152.19,Run accuracy test and compare against calibrated reference meter.,1036,PEER_DEVIATION_LOW_USAGE
ALT-003278,BSCM-000223,Jayanagar,2023-08-03 00:00:00,Voltage Sag,High,0.9374,Resolved,0.0,INS-0009,2023-08-03T08:00:00,Rodent damage,TheftDetect-v2.1,0.9455,0.9633,True,0.8742,4,load_factor_day,pct_change_1d,voltage_v,0.1927,0.1237,0.061,meter_slowdown,72.3,247.6,Run accuracy test and compare against calibrated reference meter.,1279,PEER_DEVIATION_LOW_USAGE
ALT-003279,BSCM-000289,Jayanagar,2023-08-23 09:00:00,Voltage Sag,Low,0.775,Open,0.0,,,,TheftDetect-v2.1,0.7798,0.8409,True,0.7184,4,night_ratio,power_factor,communication_ok,0.1546,0.1532,0.0764,meter_slowdown,66.67,66.37,Run accuracy test and compare against calibrated reference meter.,1078,PEER_DEVIATION_LOW_USAGE
ALT-003280,BSCM-000295,Hebbal,2023-08-10 17:00:00,Energy Theft,Medium,0.6972,Investigating,127.02,INS-0008,,,TheftDetect-v3.0,0.7304,0.6841,True,0.7259,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1577,0.1069,0.0978,bypass,57.38,1016.16,Dispatch inspector to verify bypass wiring and photograph service entry.,653,THEFT_BYPASS_SIGNATURE
ALT-003281,BSCM-000324,Jayanagar,2023-06-26 03:00:00,Overcurrent,Medium,0.8767,Resolved,0.0,INS-0001,2023-06-26T11:00:00,Meter bypass,TheftDetect-v2.1,0.825,0.9729,True,0.8194,4,power_factor,communication_ok,load_factor_day,0.2506,0.1452,0.1112,meter_slowdown,73.23,289.48,Run accuracy test and compare against calibrated reference meter.,786,PEER_DEVIATION_LOW_USAGE
ALT-003282,BSCM-000479,Marathahalli,2023-03-05 09:00:00,Phase Imbalance,Medium,0.6748,Open,0.0,,,,TheftDetect-v2.1,0.6766,0.6755,True,0.6192,3,voltage_v,z_score_vs_peer,night_ratio,0.1299,0.1191,0.0666,phase_cut,56.44,299.3,Dispatch three-phase inspection and validate phase current balance.,856,PHASE_CURRENT_MISMATCH
ALT-003283,BSCM-000024,Whitefield,2023-07-10 11:00:00,Phase Imbalance,High,0.8327,Resolved,0.0,INS-0015,2023-07-14T15:00:00,,Ensemble-v1,0.7036,0.8373,True,0.8307,4,communication_ok,load_factor_day,pct_change_1d,0.1752,0.145,0.0851,phase_cut,73.57,167.53,Dispatch three-phase inspection and validate phase current balance.,1087,PHASE_CURRENT_MISMATCH
ALT-003284,BSCM-000251,Whitefield,2024-07-02 02:00:00,Communication Loss,High,0.717,Resolved,0.0,INS-0018,2024-07-06T03:00:00,Phase cut,TheftDetect-v3.0,0.7696,0.6958,False,0.6758,3,z_score_vs_peer,night_ratio,power_factor,0.1564,0.0865,0.0874,meter_slowdown,66.78,308.96,Run accuracy test and compare against calibrated reference meter.,783,PEER_DEVIATION_LOW_USAGE
ALT-003285,BSCM-000219,Indiranagar,2023-05-30 00:00:00,Voltage Sag,Low,0.7962,Investigating,0.0,INS-0015,,,TheftDetect-v3.0,0.7025,0.851,True,0.7353,4,load_factor_day,pct_change_1d,voltage_v,0.158,0.1439,0.1016,meter_slowdown,70.39,275.94,Run accuracy test and compare against calibrated reference meter.,1000,PEER_DEVIATION_LOW_USAGE
ALT-003286,BSCM-000348,BTM Layout,2023-02-01 10:00:00,PF Degradation,High,0.7768,Resolved,0.0,INS-0015,2023-02-02T13:00:00,Phase cut,TheftDetect-v2.1,0.867,0.7431,True,0.7323,4,night_ratio,power_factor,communication_ok,0.1984,0.1304,0.0775,meter_slowdown,61.66,217.0,Run accuracy test and compare against calibrated reference meter.,319,PEER_DEVIATION_LOW_USAGE
ALT-003287,BSCM-000295,Hebbal,2023-07-07 11:00:00,Energy Theft,Critical,0.8679,Resolved,322.02,INS-0002,2023-07-11T04:00:00,,TheftDetect-v3.0,0.8481,0.946,True,0.7812,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1317,0.1262,0.092,bypass,69.33,2576.16,Dispatch inspector to verify bypass wiring and photograph service entry.,619,THEFT_BYPASS_SIGNATURE
ALT-003288,BSCM-000179,Yelahanka,2024-08-06 01:00:00,Communication Loss,Medium,0.6383,Resolved,0.0,INS-0016,2024-08-09T10:00:00,External surge,TheftDetect-v2.1,0.6256,0.5477,False,0.5932,1,power_factor,communication_ok,load_factor_day,0.1271,0.0871,0.0617,meter_slowdown,61.63,199.22,Run accuracy test and compare against calibrated reference meter.,1662,PEER_DEVIATION_LOW_USAGE
ALT-003289,BSCM-000484,Jayanagar,2024-02-12 08:00:00,Energy Theft,Medium,0.5868,Resolved,385.91,INS-0015,2024-02-17T08:00:00,External surge,TheftDetect-v2.1,0.5491,0.4989,True,0.5077,1,voltage_v,z_score_vs_peer,night_ratio,0.1496,0.0872,0.0446,bypass,51.76,3087.28,Dispatch inspector to verify bypass wiring and photograph service entry.,681,THEFT_BYPASS_SIGNATURE
ALT-003290,BSCM-000285,Indiranagar,2024-04-30 04:00:00,Energy Theft,High,0.6614,Resolved,50.08,INS-0016,2024-05-01T05:00:00,Line fault,TheftDetect-v3.0,0.6441,0.7164,True,0.5596,2,communication_ok,load_factor_day,pct_change_1d,0.1382,0.0798,0.0695,bypass,63.53,400.64,Dispatch inspector to verify bypass wiring and photograph service entry.,1259,THEFT_BYPASS_SIGNATURE
ALT-003291,BSCM-000199,Jayanagar,2024-08-12 11:00:00,Overcurrent,Medium,0.981,Open,0.0,,,,TheftDetect-v2.1,1.0,0.9739,True,0.814,4,z_score_vs_peer,night_ratio,power_factor,0.1953,0.1914,0.1035,meter_slowdown,78.77,217.47,Run accuracy test and compare against calibrated reference meter.,740,PEER_DEVIATION_LOW_USAGE
ALT-003292,BSCM-000419,BTM Layout,2023-11-27 15:00:00,Voltage Sag,Low,0.5825,Open,0.0,,,,TheftDetect-v3.0,0.4332,0.5462,False,0.4477,1,load_factor_day,pct_change_1d,voltage_v,0.1392,0.1229,0.0452,meter_slowdown,58.15,289.9,Run accuracy test and compare against calibrated reference meter.,1242,PEER_DEVIATION_LOW_USAGE
ALT-003293,BSCM-000107,Hebbal,2023-06-30 21:00:00,Meter Tamper,Low,0.8962,Resolved,0.0,INS-0017,2023-07-02T09:00:00,,TheftDetect-v2.1,0.9728,0.9674,True,0.7502,4,night_ratio,power_factor,communication_ok,0.2198,0.1524,0.1083,tamper,14.39,391.38,"Inspect meter seals, terminal cover, and tamper event register.",793,METER_TAMPER_EVENT
ALT-003294,BSCM-000446,Whitefield,2023-08-31 13:00:00,Energy Theft,High,0.5581,Resolved,473.41,INS-0002,2023-09-02T03:00:00,Meter bypass,TheftDetect-v3.0,0.5784,0.5095,True,0.5122,1,pct_change_1d,voltage_v,z_score_vs_peer,0.128,0.0848,0.0686,bypass,52.65,3787.28,Dispatch inspector to verify bypass wiring and photograph service entry.,884,THEFT_BYPASS_SIGNATURE
ALT-003295,BSCM-000414,Yelahanka,2024-01-11 02:00:00,PF Degradation,High,0.6313,Investigating,0.0,INS-0020,,,TheftDetect-v2.1,0.5589,0.6153,False,0.5938,1,power_factor,communication_ok,load_factor_day,0.1189,0.0971,0.0799,meter_slowdown,49.31,317.59,Run accuracy test and compare against calibrated reference meter.,1313,PEER_DEVIATION_LOW_USAGE
ALT-003296,BSCM-000178,Marathahalli,2023-02-26 11:00:00,Reverse Energy,High,0.7697,Resolved,0.0,INS-0012,2023-03-02T05:00:00,Faulty firmware,TheftDetect-v3.0,0.7052,0.8816,True,0.6853,4,voltage_v,z_score_vs_peer,night_ratio,0.1807,0.1383,0.0731,meter_slowdown,64.08,237.47,Run accuracy test and compare against calibrated reference meter.,401,PEER_DEVIATION_LOW_USAGE
ALT-003297,BSCM-000334,Rajajinagar,2023-07-11 09:00:00,Communication Loss,Low,0.9529,False Positive,0.0,INS-0019,,,TheftDetect-v2.1,1.0,1.0,True,0.6951,4,communication_ok,load_factor_day,pct_change_1d,0.1996,0.1876,0.0751,meter_slowdown,83.55,329.95,Run accuracy test and compare against calibrated reference meter.,672,PEER_DEVIATION_LOW_USAGE
ALT-003298,BSCM-000152,Whitefield,2024-06-18 02:00:00,Phase Imbalance,Medium,0.5727,Resolved,0.0,INS-0003,2024-06-22T06:00:00,Line fault,Ensemble-v1,0.516,0.6985,True,0.647,2,z_score_vs_peer,night_ratio,power_factor,0.1446,0.0802,0.07,phase_cut,56.6,148.68,Dispatch three-phase inspection and validate phase current balance.,1200,PHASE_CURRENT_MISMATCH
ALT-003299,BSCM-000340,Yelahanka,2023-03-06 22:00:00,Reverse Energy,Low,0.8819,Investigating,0.0,INS-0013,,,Ensemble-v1,0.8127,0.8593,True,0.8757,4,load_factor_day,pct_change_1d,voltage_v,0.2311,0.1188,0.087,meter_slowdown,69.17,327.55,Run accuracy test and compare against calibrated reference meter.,856,PEER_DEVIATION_LOW_USAGE
ALT-003300,BSCM-000224,Jayanagar,2023-10-15 13:00:00,Meter Tamper,Low,0.5612,Resolved,0.0,INS-0019,2023-10-18T12:00:00,,TheftDetect-v2.1,0.6294,0.6597,True,0.5582,2,night_ratio,power_factor,communication_ok,0.0583,0.1207,0.0484,tamper,6.36,129.04,"Inspect meter seals, terminal cover, and tamper event register.",985,METER_TAMPER_EVENT
ALT-003301,BSCM-000355,Indiranagar,2023-06-14 04:00:00,Energy Theft,High,0.7906,Resolved,439.71,INS-0003,2023-06-17T00:00:00,External surge,TheftDetect-v3.0,0.8109,0.7147,True,0.8555,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1767,0.0908,0.0681,bypass,71.2,3517.68,Dispatch inspector to verify bypass wiring and photograph service entry.,1143,THEFT_BYPASS_SIGNATURE
ALT-003302,BSCM-000081,Electronic City,2023-07-31 12:00:00,Energy Theft,Medium,0.7963,Investigating,97.88,INS-0012,,,Ensemble-v1,0.74,0.7237,True,0.6584,4,power_factor,communication_ok,load_factor_day,0.1318,0.1072,0.0835,bypass,68.25,783.04,Dispatch inspector to verify bypass wiring and photograph service entry.,1172,THEFT_BYPASS_SIGNATURE
ALT-003303,BSCM-000132,BTM Layout,2023-12-07 02:00:00,Meter Tamper,Medium,0.9562,Investigating,0.0,INS-0015,,,TheftDetect-v2.1,0.9692,0.7682,True,0.9949,4,voltage_v,z_score_vs_peer,night_ratio,0.2714,0.1481,0.1288,tamper,1.67,126.52,"Inspect meter seals, terminal cover, and tamper event register.",568,METER_TAMPER_EVENT
ALT-003304,BSCM-000227,Rajajinagar,2024-10-29 23:00:00,Voltage Sag,Medium,0.7651,Resolved,0.0,INS-0003,2024-10-31T01:00:00,External surge,TheftDetect-v3.0,0.7036,0.8989,True,0.6328,3,communication_ok,load_factor_day,pct_change_1d,0.1566,0.0912,0.0766,meter_slowdown,69.3,99.06,Run accuracy test and compare against calibrated reference meter.,905,PEER_DEVIATION_LOW_USAGE
ALT-003305,BSCM-000434,Yelahanka,2023-10-04 02:00:00,Communication Loss,Medium,0.7058,Open,0.0,,,,Ensemble-v1,0.7718,0.6367,False,0.6666,2,z_score_vs_peer,night_ratio,power_factor,0.1739,0.1352,0.0613,meter_slowdown,66.2,70.83,Run accuracy test and compare against calibrated reference meter.,737,PEER_DEVIATION_LOW_USAGE
ALT-003306,BSCM-000340,Yelahanka,2024-12-23 11:00:00,Reverse Energy,High,0.6489,Investigating,0.0,INS-0004,,,TheftDetect-v2.1,0.7126,0.6388,False,0.5124,1,load_factor_day,pct_change_1d,voltage_v,0.1419,0.121,0.0812,meter_slowdown,51.95,149.52,Run accuracy test and compare against calibrated reference meter.,1514,PEER_DEVIATION_LOW_USAGE
ALT-003307,BSCM-000314,Marathahalli,2024-07-01 15:00:00,Overcurrent,High,0.7557,False Positive,0.0,INS-0015,,,TheftDetect-v3.0,0.7876,0.6829,True,0.6934,4,night_ratio,power_factor,communication_ok,0.1462,0.1094,0.0857,meter_slowdown,59.79,201.9,Run accuracy test and compare against calibrated reference meter.,1567,PEER_DEVIATION_LOW_USAGE
ALT-003308,BSCM-000410,Indiranagar,2024-03-13 13:00:00,Phase Imbalance,High,0.6481,False Positive,0.0,INS-0014,,,Ensemble-v1,0.6698,0.7037,True,0.6279,3,pct_change_1d,voltage_v,z_score_vs_peer,0.1195,0.1293,0.0395,phase_cut,51.44,80.64,Dispatch three-phase inspection and validate phase current balance.,1457,PHASE_CURRENT_MISMATCH
ALT-003309,BSCM-000278,Electronic City,2024-12-19 08:00:00,Meter Tamper,Low,0.7612,Open,0.0,,,,TheftDetect-v2.1,0.8669,0.7311,True,0.6862,4,power_factor,communication_ok,load_factor_day,0.2071,0.1508,0.0937,tamper,11.5,257.36,"Inspect meter seals, terminal cover, and tamper event register.",1611,METER_TAMPER_EVENT
ALT-003310,BSCM-000193,Rajajinagar,2024-12-04 15:00:00,Voltage Sag,Critical,0.7752,Open,0.0,,,,TheftDetect-v3.0,0.7752,0.6708,True,0.7589,4,voltage_v,z_score_vs_peer,night_ratio,0.1944,0.1218,0.1172,meter_slowdown,65.44,274.54,Run accuracy test and compare against calibrated reference meter.,1007,PEER_DEVIATION_LOW_USAGE
ALT-003311,BSCM-000412,Yelahanka,2024-05-27 22:00:00,Energy Theft,Low,0.9597,Investigating,366.13,INS-0019,,,TheftDetect-v3.0,0.8888,0.995,True,0.8727,4,communication_ok,load_factor_day,pct_change_1d,0.2597,0.1445,0.0666,bypass,73.02,2929.04,Dispatch inspector to verify bypass wiring and photograph service entry.,1181,THEFT_BYPASS_SIGNATURE
ALT-003312,BSCM-000253,Whitefield,2024-07-17 02:00:00,Meter Tamper,Medium,0.7398,Open,0.0,,,,Ensemble-v1,0.7668,0.6251,True,0.6423,2,z_score_vs_peer,night_ratio,power_factor,0.1641,0.1636,0.0628,tamper,12.97,398.53,"Inspect meter seals, terminal cover, and tamper event register.",634,METER_TAMPER_EVENT
ALT-003313,BSCM-000221,Yelahanka,2023-05-24 11:00:00,Communication Loss,Low,0.9542,Open,0.0,,,,TheftDetect-v3.0,1.0,0.8872,True,0.8214,4,load_factor_day,pct_change_1d,voltage_v,0.2171,0.1671,0.0622,meter_slowdown,76.36,354.1,Run accuracy test and compare against calibrated reference meter.,882,PEER_DEVIATION_LOW_USAGE
ALT-003314,BSCM-000129,Hebbal,2023-07-15 18:00:00,Communication Loss,Low,0.9546,False Positive,0.0,INS-0014,,,Ensemble-v1,0.8937,0.786,True,0.9182,4,night_ratio,power_factor,communication_ok,0.2033,0.1579,0.1039,meter_slowdown,82.35,126.46,Run accuracy test and compare against calibrated reference meter.,318,PEER_DEVIATION_LOW_USAGE
ALT-003315,BSCM-000398,Whitefield,2023-02-14 22:00:00,PF Degradation,Low,0.6629,Open,0.0,,,,TheftDetect-v2.1,0.6412,0.549,False,0.5677,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1387,0.1333,0.0878,meter_slowdown,60.96,80.61,Run accuracy test and compare against calibrated reference meter.,1048,PEER_DEVIATION_LOW_USAGE
ALT-003316,BSCM-000356,Rajajinagar,2023-03-22 07:00:00,Reverse Energy,Low,0.789,Resolved,0.0,INS-0019,2023-03-26T21:00:00,Faulty firmware,TheftDetect-v3.0,0.814,0.8033,True,0.7847,4,power_factor,communication_ok,load_factor_day,0.1475,0.1323,0.0884,meter_slowdown,69.19,351.46,Run accuracy test and compare against calibrated reference meter.,891,PEER_DEVIATION_LOW_USAGE
ALT-003317,BSCM-000396,Electronic City,2023-01-01 18:00:00,Energy Theft,Medium,0.6542,Resolved,371.84,INS-0004,2023-01-06T09:00:00,Line fault,TheftDetect-v3.0,0.651,0.497,True,0.6917,3,voltage_v,z_score_vs_peer,night_ratio,0.146,0.0946,0.0928,bypass,51.08,2974.72,Dispatch inspector to verify bypass wiring and photograph service entry.,716,THEFT_BYPASS_SIGNATURE
ALT-003318,BSCM-000402,Rajajinagar,2024-03-06 12:00:00,Phase Imbalance,Medium,0.6593,Resolved,0.0,INS-0014,2024-03-10T04:00:00,External surge,Ensemble-v1,0.6004,0.5408,True,0.4936,1,communication_ok,load_factor_day,pct_change_1d,0.1253,0.1071,0.085,phase_cut,62.99,102.92,Dispatch three-phase inspection and validate phase current balance.,1450,PHASE_CURRENT_MISMATCH
ALT-003319,BSCM-000165,Jayanagar,2024-09-11 08:00:00,Meter Tamper,High,0.8052,Resolved,0.0,INS-0018,2024-09-12T22:00:00,Line fault,Ensemble-v1,0.8725,0.805,True,0.8137,4,z_score_vs_peer,night_ratio,power_factor,0.1882,0.1496,0.1141,tamper,1.62,160.3,"Inspect meter seals, terminal cover, and tamper event register.",1082,METER_TAMPER_EVENT
ALT-003320,BSCM-000126,BTM Layout,2024-07-23 05:00:00,Meter Tamper,Critical,0.7991,Investigating,0.0,INS-0001,,,TheftDetect-v2.1,0.9383,0.7556,True,0.8735,4,load_factor_day,pct_change_1d,voltage_v,0.1801,0.088,0.1053,tamper,2.07,345.7,"Inspect meter seals, terminal cover, and tamper event register.",750,METER_TAMPER_EVENT
ALT-003321,BSCM-000301,BTM Layout,2023-12-12 10:00:00,Overcurrent,Low,0.8381,Resolved,0.0,INS-0018,2023-12-13T13:00:00,External surge,TheftDetect-v3.0,0.8499,0.9975,True,0.78,4,night_ratio,power_factor,communication_ok,0.1916,0.1283,0.0861,meter_slowdown,64.47,290.06,Run accuracy test and compare against calibrated reference meter.,1243,PEER_DEVIATION_LOW_USAGE
ALT-003322,BSCM-000329,Jayanagar,2023-01-18 15:00:00,Overcurrent,High,0.6146,Open,0.0,,,,Ensemble-v1,0.5604,0.7613,False,0.6143,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1771,0.126,0.0686,meter_slowdown,49.08,218.15,Run accuracy test and compare against calibrated reference meter.,164,PEER_DEVIATION_LOW_USAGE
ALT-003323,BSCM-000187,Yelahanka,2023-03-24 03:00:00,Overcurrent,Low,0.6239,Open,0.0,,,,TheftDetect-v2.1,0.531,0.5545,False,0.6529,1,power_factor,communication_ok,load_factor_day,0.1363,0.0896,0.0556,meter_slowdown,48.8,111.49,Run accuracy test and compare against calibrated reference meter.,1157,PEER_DEVIATION_LOW_USAGE
ALT-003324,BSCM-000131,Koramangala,2024-12-29 14:00:00,Voltage Sag,Low,0.6744,Resolved,0.0,INS-0014,2025-01-03T01:00:00,Phase cut,TheftDetect-v3.0,0.6899,0.719,False,0.604,2,voltage_v,z_score_vs_peer,night_ratio,0.1673,0.1388,0.0707,meter_slowdown,59.57,253.34,Run accuracy test and compare against calibrated reference meter.,1411,PEER_DEVIATION_LOW_USAGE
ALT-003325,BSCM-000481,Jayanagar,2024-09-24 21:00:00,PF Degradation,Low,0.5649,Resolved,0.0,INS-0018,2024-09-25T04:00:00,Line fault,TheftDetect-v3.0,0.6311,0.6248,False,0.5429,1,communication_ok,load_factor_day,pct_change_1d,0.1756,0.1187,0.0631,meter_slowdown,52.72,249.8,Run accuracy test and compare against calibrated reference meter.,1221,PEER_DEVIATION_LOW_USAGE
ALT-003326,BSCM-000343,Marathahalli,2023-01-15 04:00:00,Voltage Sag,Medium,0.7079,Resolved,0.0,INS-0011,2023-01-15T11:00:00,Faulty firmware,TheftDetect-v3.0,0.7364,0.6601,False,0.5597,2,z_score_vs_peer,night_ratio,power_factor,0.1884,0.112,0.0766,meter_slowdown,55.21,351.17,Run accuracy test and compare against calibrated reference meter.,748,PEER_DEVIATION_LOW_USAGE
ALT-003327,BSCM-000412,Yelahanka,2024-09-18 21:00:00,Communication Loss,Low,0.6835,Resolved,0.0,INS-0014,2024-09-23T12:00:00,Meter bypass,TheftDetect-v2.1,0.6834,0.5639,False,0.6407,1,load_factor_day,pct_change_1d,voltage_v,0.1792,0.098,0.0953,meter_slowdown,56.62,291.35,Run accuracy test and compare against calibrated reference meter.,1295,PEER_DEVIATION_LOW_USAGE
ALT-003328,BSCM-000414,Yelahanka,2024-08-11 03:00:00,Phase Imbalance,High,0.7763,Investigating,0.0,INS-0001,,,TheftDetect-v2.1,0.7409,0.7753,True,0.7447,4,night_ratio,power_factor,communication_ok,0.1631,0.1185,0.0804,phase_cut,70.41,272.4,Dispatch three-phase inspection and validate phase current balance.,1526,PHASE_CURRENT_MISMATCH
ALT-003329,BSCM-000155,Jayanagar,2023-07-16 18:00:00,Voltage Sag,Low,0.6987,Resolved,0.0,INS-0009,2023-07-21T03:00:00,Meter bypass,Ensemble-v1,0.6332,0.6849,False,0.68,2,pct_change_1d,voltage_v,z_score_vs_peer,0.1595,0.1651,0.0629,meter_slowdown,55.23,276.99,Run accuracy test and compare against calibrated reference meter.,1138,PEER_DEVIATION_LOW_USAGE
ALT-003330,BSCM-000107,Hebbal,2023-02-20 17:00:00,PF Degradation,Medium,0.5509,Open,0.0,,,,TheftDetect-v2.1,0.601,0.516,False,0.5928,1,power_factor,communication_ok,load_factor_day,0.0882,0.1256,0.0476,meter_slowdown,46.38,169.68,Run accuracy test and compare against calibrated reference meter.,663,PEER_DEVIATION_LOW_USAGE
ALT-003331,BSCM-000342,Hebbal,2023-04-21 12:00:00,Energy Theft,Medium,0.7074,Open,1.82,,,,TheftDetect-v2.1,0.7622,0.7428,True,0.5971,3,voltage_v,z_score_vs_peer,night_ratio,0.1681,0.1157,0.0876,bypass,60.04,14.56,Dispatch inspector to verify bypass wiring and photograph service entry.,955,THEFT_BYPASS_SIGNATURE
ALT-003332,BSCM-000377,Indiranagar,2023-07-20 20:00:00,Phase Imbalance,Low,0.6941,Resolved,0.0,INS-0007,2023-07-21T12:00:00,External surge,TheftDetect-v2.1,0.6014,0.634,True,0.6027,1,communication_ok,load_factor_day,pct_change_1d,0.1596,0.0989,0.0553,phase_cut,64.54,343.33,Dispatch three-phase inspection and validate phase current balance.,734,PHASE_CURRENT_MISMATCH
ALT-003333,BSCM-000337,Marathahalli,2023-03-23 07:00:00,Communication Loss,Medium,0.8221,Open,0.0,,,,Ensemble-v1,0.9175,0.7299,True,0.8815,4,z_score_vs_peer,night_ratio,power_factor,0.1814,0.1339,0.0874,meter_slowdown,65.86,271.57,Run accuracy test and compare against calibrated reference meter.,1098,PEER_DEVIATION_LOW_USAGE
