audit_id,meter_id,zone,action_timestamp,action_type,inspector_id,outcome,remarks,fine_inr,follow_up_date,related_alert_id
AUD-0004337,BSCM-000156,Rajajinagar,2023-12-06 13:00:00,Reading Correction,INS-0012,Fail,Consumer cooperative,0.0,,
AUD-0004338,BSCM-000107,Hebbal,2023-02-28 23:00:00,Notice Issued,INS-0012,Pending,Normal reading verified,0.0,2023-03-12,
AUD-0004339,BSCM-000062,Marathahalli,2024-09-09 00:00:00,FIR Filed,INS-0002,Fail,,16930.42,,ALT-002469
AUD-0004340,BSCM-000474,Electronic City,2023-05-24 00:00:00,Meter Replacement,INS-0010,Pending,Consumer cooperative,0.0,2023-06-03,
AUD-0004341,BSCM-000110,Hebbal,2024-06-26 04:00:00,Meter Replacement,INS-0003,Pass,Consumer cooperative,0.0,,
AUD-0004342,BSCM-000115,Marathahalli,2023-06-20 13:00:00,Reconnection,INS-0015,Pass,Seal broken — theft suspected,0.0,,
AUD-0004343,BSCM-000439,Indiranagar,2023-02-16 04:00:00,Notice Issued,INS-0010,Pass,Seal broken — theft suspected,0.0,,
AUD-0004344,BSCM-000283,Koramangala,2024-04-21 18:00:00,Physical Audit,INS-0013,Pending,Seal broken — theft suspected,0.0,2024-05-30,
AUD-0004345,BSCM-000104,Whitefield,2023-01-20 21:00:00,Reconnection,INS-0017,Fail,Consumer cooperative,0.0,,
AUD-0004346,BSCM-000355,Indiranagar,2024-03-27 23:00:00,FIR Filed,INS-0001,Pass,Consumer cooperative,0.0,,ALT-000289
AUD-0004347,BSCM-000067,Electronic City,2024-11-23 10:00:00,Disconnection Order,INS-0011,Pass,Normal reading verified,0.0,,
AUD-0004348,BSCM-000450,Yelahanka,2023-03-16 01:00:00,Notice Issued,INS-0020,Fail,Normal reading verified,9518.33,,
AUD-0004349,BSCM-000021,Electronic City,2024-06-30 13:00:00,Disconnection Order,INS-0015,Pending,No access to premises,0.0,2024-08-05,
AUD-0004350,BSCM-000100,BTM Layout,2024-04-12 08:00:00,Seal Verification,INS-0010,Fail,,0.0,,
AUD-0004351,BSCM-000246,BTM Layout,2024-06-04 01:00:00,Disconnection Order,INS-0014,Pass,No access to premises,0.0,,
AUD-0004352,BSCM-000392,Electronic City,2024-04-19 17:00:00,Reading Correction,INS-0007,Pass,Normal reading verified,0.0,,
AUD-0004353,BSCM-000233,Electronic City,2023-07-28 22:00:00,Physical Audit,INS-0005,Pending,,0.0,2023-08-05,
AUD-0004354,BSCM-000203,Electronic City,2023-02-17 16:00:00,Field Inspection,INS-0006,Pass,Normal reading verified,0.0,,ALT-000536
AUD-0004355,BSCM-000040,Hebbal,2023-04-01 22:00:00,Disconnection Order,INS-0011,Pass,Normal reading verified,0.0,,
AUD-0004356,BSCM-000009,Koramangala,2023-11-19 08:00:00,Field Inspection,INS-0010,Pass,Consumer cooperative,0.0,,ALT-000720
AUD-0004357,BSCM-000264,BTM Layout,2024-09-22 17:00:00,Reading Correction,INS-0018,Pass,Meter seal intact,0.0,,
AUD-0004358,BSCM-000490,Marathahalli,2023-11-14 17:00:00,Seal Verification,INS-0006,Escalated,No access to premises,0.0,2023-11-24,
AUD-0004359,BSCM-000079,Jayanagar,2024-04-23 03:00:00,Meter Replacement,INS-0016,Pending,Meter dead — replaced,0.0,2024-05-09,
AUD-0004360,BSCM-000150,BTM Layout,2024-09-05 13:00:00,FIR Filed,INS-0009,Pass,Bypass wire found,0.0,,ALT-000088
AUD-0004361,BSCM-000207,Indiranagar,2023-05-28 02:00:00,Physical Audit,INS-0005,Escalated,Meter dead — replaced,0.0,2023-06-06,
AUD-0004362,BSCM-000132,BTM Layout,2024-04-04 08:00:00,Disconnection Order,INS-0013,Pass,Bypass wire found,0.0,,
AUD-0004363,BSCM-000226,Hebbal,2023-11-25 13:00:00,Tariff Update,INS-0012,Escalated,Normal reading verified,0.0,2023-12-19,
AUD-0004364,BSCM-000311,Jayanagar,2024-03-08 02:00:00,Reading Correction,INS-0020,Fail,Bypass wire found,0.0,,
AUD-0004365,BSCM-000399,Hebbal,2024-03-31 23:00:00,Notice Issued,INS-0016,Pending,Consumer cooperative,0.0,2024-05-03,
AUD-0004366,BSCM-000040,Hebbal,2024-09-24 01:00:00,FIR Filed,INS-0006,Pass,Consumer cooperative,0.0,,ALT-002920
AUD-0004367,BSCM-000403,Electronic City,2023-08-23 03:00:00,Tariff Update,INS-0013,Pass,Seal broken — theft suspected,0.0,,
AUD-0004368,BSCM-000312,Electronic City,2024-09-22 05:00:00,Tariff Update,INS-0018,Pass,Meter seal intact,0.0,,
AUD-0004369,BSCM-000192,Koramangala,2023-02-10 12:00:00,Tariff Update,INS-0001,Pass,,0.0,,
AUD-0004370,BSCM-000267,BTM Layout,2024-01-16 04:00:00,Disconnection Order,INS-0005,Fail,Normal reading verified,0.0,,
AUD-0004371,BSCM-000284,Hebbal,2024-03-17 20:00:00,Reconnection,INS-0012,Fail,,0.0,,
AUD-0004372,BSCM-000367,Hebbal,2024-05-29 13:00:00,Field Inspection,INS-0005,Pass,,0.0,,ALT-003474
AUD-0004373,BSCM-000204,Rajajinagar,2023-04-16 10:00:00,Reading Correction,INS-0014,Pass,Meter seal intact,0.0,,
AUD-0004374,BSCM-000286,Yelahanka,2023-09-12 02:00:00,Reading Correction,INS-0014,Pass,,0.0,,
AUD-0004375,BSCM-000400,Hebbal,2024-02-16 01:00:00,Reading Correction,INS-0013,Pass,Meter dead — replaced,0.0,,
AUD-0004376,BSCM-000065,Koramangala,2023-06-11 18:00:00,FIR Filed,INS-0009,Fail,Consumer cooperative,47625.64,,ALT-002526
AUD-0004377,BSCM-000058,Whitefield,2023-08-14 15:00:00,Disconnection Order,INS-0005,Pending,Meter dead — replaced,0.0,2023-09-28,
AUD-0004378,BSCM-000254,Whitefield,2023-04-11 22:00:00,Seal Verification,INS-0008,Pass,Meter seal intact,0.0,,
AUD-0004379,BSCM-000376,BTM Layout,2024-02-02 13:00:00,Reading Correction,INS-0008,Fail,Bypass wire found,0.0,,
AUD-0004380,BSCM-000400,Hebbal,2023-02-04 06:00:00,Reconnection,INS-0010,Pass,,0.0,,
AUD-0004381,BSCM-000095,BTM Layout,2023-01-27 22:00:00,FIR Filed,INS-0005,Escalated,Meter dead — replaced,0.0,2023-02-05,ALT-002760
AUD-0004382,BSCM-000175,Marathahalli,2023-03-09 08:00:00,Reconnection,INS-0016,Pass,,0.0,,
AUD-0004383,BSCM-000242,BTM Layout,2023-03-20 17:00:00,Meter Replacement,INS-0015,Pass,Bypass wire found,0.0,,
AUD-0004384,BSCM-000312,Electronic City,2023-10-12 13:00:00,Reconnection,INS-0019,Pass,Consumer cooperative,0.0,,
AUD-0004385,BSCM-000085,Koramangala,2023-05-22 20:00:00,Physical Audit,INS-0018,Pass,Seal broken — theft suspected,0.0,,
AUD-0004386,BSCM-000321,Hebbal,2023-11-26 08:00:00,Field Inspection,INS-0005,Pass,Bypass wire found,0.0,,ALT-000627
AUD-0004387,BSCM-000412,Yelahanka,2024-03-21 14:00:00,Field Inspection,INS-0005,Fail,Normal reading verified,0.0,,ALT-000019
AUD-0004388,BSCM-000499,Electronic City,2023-01-22 12:00:00,Physical Audit,INS-0019,Pending,Seal broken — theft suspected,0.0,2023-03-11,
AUD-0004389,BSCM-000368,Rajajinagar,2024-02-21 00:00:00,Field Inspection,INS-0008,Pass,Seal broken — theft suspected,0.0,,ALT-003479
AUD-0004390,BSCM-000480,Marathahalli,2023-11-17 13:00:00,FIR Filed,INS-0009,Pass,Normal reading verified,0.0,,ALT-001516
AUD-0004391,BSCM-000092,Whitefield,2024-04-16 03:00:00,Reconnection,INS-0017,Pass,Seal broken — theft suspected,0.0,,
AUD-0004392,BSCM-000179,Yelahanka,2023-05-06 02:00:00,Seal Verification,INS-0016,Pass,No access to premises,0.0,,
AUD-0004393,BSCM-000103,BTM Layout,2023-06-05 18:00:00,Disconnection Order,INS-0008,Escalated,,0.0,2023-06-21,
AUD-0004394,BSCM-000179,Yelahanka,2023-09-24 05:00:00,Field Inspection,INS-0019,Pass,Meter dead — replaced,0.0,,ALT-002412
AUD-0004395,BSCM-000391,Yelahanka,2023-09-17 18:00:00,Seal Verification,INS-0018,Pass,No access to premises,0.0,,
AUD-0004396,BSCM-000038,Whitefield,2024-12-12 08:00:00,Tariff Update,INS-0018,Fail,Normal reading verified,0.0,,
AUD-0004397,BSCM-000009,Koramangala,2023-11-15 01:00:00,Tariff Update,INS-0017,Pass,Seal broken — theft suspected,0.0,,
AUD-0004398,BSCM-000347,Koramangala,2023-06-21 10:00:00,Field Inspection,INS-0014,Pass,Meter dead — replaced,0.0,,ALT-003322
AUD-0004399,BSCM-000439,Indiranagar,2024-04-17 15:00:00,Reading Correction,INS-0012,Pass,Bypass wire found,0.0,,
AUD-0004400,BSCM-000223,Jayanagar,2024-11-03 12:00:00,Reading Correction,INS-0010,Pass,No access to premises,0.0,,
AUD-0004401,BSCM-000061,Indiranagar,2023-08-12 22:00:00,Tariff Update,INS-0006,Fail,Consumer cooperative,0.0,,
AUD-0004402,BSCM-000006,Rajajinagar,2023-03-06 23:00:00,Seal Verification,INS-0003,Escalated,Meter seal intact,0.0,2023-03-21,
AUD-0004403,BSCM-000421,Jayanagar,2024-06-28 01:00:00,Reading Correction,INS-0009,Pass,No access to premises,0.0,,
AUD-0004404,BSCM-000389,Whitefield,2023-05-03 18:00:00,Meter Replacement,INS-0012,Pass,Meter dead — replaced,0.0,,
AUD-0004405,BSCM-000032,Yelahanka,2024-09-01 18:00:00,Meter Replacement,INS-0008,Pending,No access to premises,0.0,2024-09-27,
AUD-0004406,BSCM-000302,Rajajinagar,2023-10-16 12:00:00,Meter Replacement,INS-0019,Pass,,0.0,,
AUD-0004407,BSCM-000311,Jayanagar,2024-12-07 06:00:00,Meter Replacement,INS-0010,Fail,Bypass wire found,0.0,,
AUD-0004408,BSCM-000160,Marathahalli,2023-05-15 02:00:00,Tariff Update,INS-0011,Pass,,0.0,,
AUD-0004409,BSCM-000371,Electronic City,2024-08-28 20:00:00,Field Inspection,INS-0012,Pending,,0.0,2024-09-27,ALT-002616
AUD-0004410,BSCM-000200,BTM Layout,2023-03-10 23:00:00,Meter Replacement,INS-0012,Pass,Normal reading verified,0.0,,
AUD-0004411,BSCM-000463,Whitefield,2023-01-27 21:00:00,Seal Verification,INS-0009,Pass,No access to premises,0.0,,
AUD-0004412,BSCM-000105,Rajajinagar,2024-05-25 18:00:00,Field Inspection,INS-0005,Escalated,No access to premises,0.0,2024-06-20,ALT-002472
AUD-0004413,BSCM-000210,Yelahanka,2024-10-28 00:00:00,Reconnection,INS-0017,Fail,Normal reading verified,0.0,,
AUD-0004414,BSCM-000100,BTM Layout,2023-05-02 09:00:00,Reading Correction,INS-0008,Pending,Meter seal intact,0.0,2023-06-12,
AUD-0004415,BSCM-000226,Hebbal,2023-03-24 14:00:00,Field Inspection,INS-0005,Escalated,Normal reading verified,0.0,2023-05-02,ALT-002331
AUD-0004416,BSCM-000366,BTM Layout,2023-03-07 08:00:00,Field Inspection,INS-0006,Pass,Meter dead — replaced,0.0,,ALT-002194
AUD-0004417,BSCM-000388,BTM Layout,2024-05-03 04:00:00,Reading Correction,INS-0011,Fail,Meter dead — replaced,0.0,,
AUD-0004418,BSCM-000235,Whitefield,2024-11-02 10:00:00,Reconnection,INS-0008,Pass,No access to premises,0.0,,
AUD-0004419,BSCM-000184,Yelahanka,2024-05-28 03:00:00,FIR Filed,INS-0018,Pass,Consumer cooperative,0.0,,ALT-002061
AUD-0004420,BSCM-000225,Indiranagar,2023-09-23 05:00:00,FIR Filed,INS-0002,Pass,Meter seal intact,0.0,,ALT-003055
AUD-0004421,BSCM-000179,Yelahanka,2024-02-29 00:00:00,Reconnection,INS-0004,Pass,Meter dead — replaced,0.0,,
AUD-0004422,BSCM-000456,Whitefield,2023-07-14 07:00:00,Meter Replacement,INS-0012,Pass,Seal broken — theft suspected,0.0,,
AUD-0004423,BSCM-000347,Koramangala,2023-01-20 21:00:00,Reconnection,INS-0018,Pass,Seal broken — theft suspected,0.0,,
AUD-0004424,BSCM-000306,Koramangala,2023-12-12 23:00:00,Physical Audit,INS-0010,Fail,Meter seal intact,0.0,,
AUD-0004425,BSCM-000484,Jayanagar,2023-03-05 05:00:00,Tariff Update,INS-0005,Pass,Meter dead — replaced,0.0,,
AUD-0004426,BSCM-000041,Electronic City,2023-07-04 16:00:00,FIR Filed,INS-0007,Pass,Meter seal intact,0.0,,ALT-000851
AUD-0004427,BSCM-000093,Indiranagar,2023-04-10 10:00:00,Reading Correction,INS-0019,Pass,Consumer cooperative,0.0,,
AUD-0004428,BSCM-000031,Koramangala,2023-12-21 18:00:00,FIR Filed,INS-0018,Escalated,Bypass wire found,0.0,2024-02-04,ALT-000680
AUD-0004429,BSCM-000405,Yelahanka,2024-01-12 09:00:00,Seal Verification,INS-0001,Pass,Meter seal intact,0.0,,
AUD-0004430,BSCM-000073,Yelahanka,2024-02-20 18:00:00,Reading Correction,INS-0020,Pass,,0.0,,
AUD-0004431,BSCM-000184,Yelahanka,2024-05-18 07:00:00,Physical Audit,INS-0003,Pass,,0.0,,
AUD-0004432,BSCM-000054,Whitefield,2024-08-18 14:00:00,Disconnection Order,INS-0004,Pass,Seal broken — theft suspected,0.0,,
AUD-0004433,BSCM-000149,Whitefield,2023-09-04 02:00:00,Physical Audit,INS-0003,Fail,Consumer cooperative,0.0,,
AUD-0004434,BSCM-000445,Hebbal,2023-06-22 20:00:00,Seal Verification,INS-0017,Fail,Meter dead — replaced,0.0,,
AUD-0004435,BSCM-000159,BTM Layout,2023-12-23 00:00:00,FIR Filed,INS-0009,Escalated,Seal broken — theft suspected,0.0,2024-02-18,ALT-000161
AUD-0004436,BSCM-000171,Electronic City,2024-01-09 22:00:00,FIR Filed,INS-0012,Escalated,Normal reading verified,0.0,2024-02-08,ALT-000414
AUD-0004437,BSCM-000319,Marathahalli,2023-09-30 22:00:00,Field Inspection,INS-0006,Pass,No access to premises,0.0,,ALT-003462
AUD-0004438,BSCM-000487,Marathahalli,2024-11-07 05:00:00,Seal Verification,INS-0020,Pass,Meter dead — replaced,0.0,,
AUD-0004439,BSCM-000265,Hebbal,2023-08-09 07:00:00,Reading Correction,INS-0009,Pass,Normal reading verified,0.0,,
AUD-0004440,BSCM-000352,Electronic City,2024-04-23 04:00:00,Tariff Update,INS-0008,Escalated,,0.0,2024-05-11,
AUD-0004441,BSCM-000112,Jayanagar,2024-04-10 15:00:00,Reconnection,INS-0013,Pass,Meter dead — replaced,0.0,,
AUD-0004442,BSCM-000187,Yelahanka,2023-03-22 14:00:00,Reconnection,INS-0003,Escalated,Seal broken — theft suspected,0.0,2023-05-14,
AUD-0004443,BSCM-000226,Hebbal,2024-12-13 04:00:00,Meter Replacement,INS-0001,Pass,Normal reading verified,0.0,,
AUD-0004444,BSCM-000099,Rajajinagar,2023-04-04 23:00:00,FIR Filed,INS-0013,Fail,No access to premises,25587.68,,ALT-000380
AUD-0004445,BSCM-000102,Whitefield,2023-09-26 03:00:00,Disconnection Order,INS-0016,Pass,Seal broken — theft suspected,0.0,,
AUD-0004446,BSCM-000197,Indiranagar,2024-12-31 07:00:00,Physical Audit,INS-0012,Pass,Meter seal intact,0.0,,
AUD-0004447,BSCM-000046,Hebbal,2023-02-14 21:00:00,Notice Issued,INS-0002,Pass,,0.0,,
AUD-0004448,BSCM-000404,Marathahalli,2024-04-05 09:00:00,Seal Verification,INS-0012,Pass,Seal broken — theft suspected,0.0,,
AUD-0004449,BSCM-000002,Whitefield,2023-05-19 06:00:00,Reconnection,INS-0007,Fail,,0.0,,
AUD-0004450,BSCM-000213,Electronic City,2023-07-20 11:00:00,Reconnection,INS-0016,Fail,Meter dead — replaced,0.0,,
AUD-0004451,BSCM-000266,Marathahalli,2024-01-29 07:00:00,Meter Replacement,INS-0013,Pass,Meter seal intact,0.0,,
AUD-0004452,BSCM-000138,Yelahanka,2024-03-08 18:00:00,Meter Replacement,INS-0015,Pass,No access to premises,0.0,,
AUD-0004453,BSCM-000396,Electronic City,2023-01-16 14:00:00,Notice Issued,INS-0010,Pass,Meter dead — replaced,0.0,,
AUD-0004454,BSCM-000349,Hebbal,2024-06-15 05:00:00,Tariff Update,INS-0005,Pass,No access to premises,0.0,,
AUD-0004455,BSCM-000134,Hebbal,2023-04-28 18:00:00,Tariff Update,INS-0011,Pending,Consumer cooperative,0.0,2023-06-02,
AUD-0004456,BSCM-000429,Koramangala,2024-09-12 13:00:00,FIR Filed,INS-0019,Pass,,0.0,,ALT-003206
AUD-0004457,BSCM-000407,Electronic City,2024-08-11 02:00:00,Physical Audit,INS-0017,Pass,Meter seal intact,0.0,,
AUD-0004458,BSCM-000345,Rajajinagar,2024-04-02 10:00:00,Reconnection,INS-0005,Pass,Seal broken — theft suspected,0.0,,
AUD-0004459,BSCM-000248,Rajajinagar,2024-01-09 21:00:00,Physical Audit,INS-0011,Escalated,No access to premises,0.0,2024-01-21,
AUD-0004460,BSCM-000227,Rajajinagar,2024-01-13 12:00:00,Reconnection,INS-0001,Pass,Bypass wire found,0.0,,
AUD-0004461,BSCM-000399,Hebbal,2024-10-09 19:00:00,Reconnection,INS-0013,Pending,Meter dead — replaced,0.0,2024-10-25,
AUD-0004462,BSCM-000402,Rajajinagar,2024-09-22 02:00:00,Disconnection Order,INS-0008,Fail,,0.0,,
AUD-0004463,BSCM-000006,Rajajinagar,2023-06-10 10:00:00,Tariff Update,INS-0014,Pending,No access to premises,0.0,2023-06-18,
AUD-0004464,BSCM-000120,Rajajinagar,2023-04-27 15:00:00,Disconnection Order,INS-0018,Fail,Meter seal intact,0.0,,
AUD-0004465,BSCM-000046,Hebbal,2024-05-11 14:00:00,Reading Correction,INS-0013,Pass,Meter dead — replaced,0.0,,
AUD-0004466,BSCM-000234,Electronic City,2024-08-29 07:00:00,Tariff Update,INS-0009,Pass,Consumer cooperative,0.0,,
AUD-0004467,BSCM-000374,Marathahalli,2023-01-31 10:00:00,Physical Audit,INS-0019,Fail,Meter dead — replaced,0.0,,
AUD-0004468,BSCM-000302,Rajajinagar,2023-11-01 00:00:00,Reading Correction,INS-0014,Pending,,0.0,2023-11-09,
AUD-0004469,BSCM-000136,Whitefield,2024-10-30 02:00:00,Field Inspection,INS-0019,Pass,Consumer cooperative,0.0,,ALT-003097
AUD-0004470,BSCM-000163,BTM Layout,2024-10-04 07:00:00,Reading Correction,INS-0016,Pass,Seal broken — theft suspected,0.0,,
AUD-0004471,BSCM-000484,Jayanagar,2023-07-14 19:00:00,Seal Verification,INS-0017,Pass,,0.0,,
AUD-0004472,BSCM-000478,Indiranagar,2024-10-01 11:00:00,Disconnection Order,INS-0001,Pass,No access to premises,0.0,,
AUD-0004473,BSCM-000141,Whitefield,2024-12-09 12:00:00,Tariff Update,INS-0017,Pass,Normal reading verified,0.0,,
AUD-0004474,BSCM-000088,Koramangala,2024-10-22 09:00:00,Physical Audit,INS-0020,Fail,No access to premises,0.0,,
AUD-0004475,BSCM-000326,Jayanagar,2024-06-18 02:00:00,FIR Filed,INS-0008,Pending,Bypass wire found,0.0,2024-07-20,ALT-001698
AUD-0004476,BSCM-000064,BTM Layout,2023-05-06 07:00:00,Notice Issued,INS-0005,Pass,No access to premises,0.0,,
AUD-0004477,BSCM-000492,Whitefield,2024-02-04 06:00:00,FIR Filed,INS-0001,Pending,Normal reading verified,0.0,2024-02-28,ALT-001192
AUD-0004478,BSCM-000382,Rajajinagar,2023-07-19 06:00:00,Field Inspection,INS-0019,Pass,Meter seal intact,0.0,,ALT-000911
AUD-0004479,BSCM-000122,Yelahanka,2024-06-28 02:00:00,Disconnection Order,INS-0010,Fail,Bypass wire found,0.0,,
AUD-0004480,BSCM-000365,Rajajinagar,2023-11-09 06:00:00,Field Inspection,INS-0005,Fail,Consumer cooperative,0.0,,ALT-003175
AUD-0004481,BSCM-000033,Jayanagar,2023-05-13 10:00:00,Physical Audit,INS-0002,Pass,Bypass wire found,0.0,,
AUD-0004482,BSCM-000420,Yelahanka,2024-10-06 00:00:00,Seal Verification,INS-0011,Pending,Consumer cooperative,0.0,2024-11-02,
AUD-0004483,BSCM-000175,Marathahalli,2023-08-19 20:00:00,Reconnection,INS-0002,Pass,Consumer cooperative,0.0,,
AUD-0004484,BSCM-000144,BTM Layout,2023-10-14 20:00:00,FIR Filed,INS-0016,Pass,Seal broken — theft suspected,0.0,,ALT-001689
AUD-0004485,BSCM-000289,Jayanagar,2024-01-22 00:00:00,Reading Correction,INS-0012,Pass,Normal reading verified,0.0,,
AUD-0004486,BSCM-000451,Whitefield,2024-02-20 06:00:00,Disconnection Order,INS-0019,Pass,Meter dead — replaced,0.0,,
AUD-0004487,BSCM-000151,Rajajinagar,2023-04-13 19:00:00,Notice Issued,INS-0003,Pass,Meter dead — replaced,0.0,,
AUD-0004488,BSCM-000105,Rajajinagar,2023-05-23 10:00:00,Tariff Update,INS-0014,Pass,Consumer cooperative,0.0,,
AUD-0004489,BSCM-000118,Rajajinagar,2024-05-16 10:00:00,Tariff Update,INS-0006,Pass,Meter dead — replaced,0.0,,
AUD-0004490,BSCM-000472,Whitefield,2023-10-01 17:00:00,Reconnection,INS-0017,Pass,Meter seal intact,0.0,,
AUD-0004491,BSCM-000169,Koramangala,2023-01-04 07:00:00,Seal Verification,INS-0006,Pass,Seal broken — theft suspected,0.0,,
AUD-0004492,BSCM-000350,BTM Layout,2024-05-16 20:00:00,Reconnection,INS-0006,Escalated,Meter seal intact,0.0,2024-05-23,
AUD-0004493,BSCM-000482,BTM Layout,2024-06-15 21:00:00,Physical Audit,INS-0019,Pass,,0.0,,
AUD-0004494,BSCM-000393,Jayanagar,2023-04-13 11:00:00,Reconnection,INS-0016,Pass,No access to premises,0.0,,
AUD-0004495,BSCM-000061,Indiranagar,2024-10-16 07:00:00,FIR Filed,INS-0001,Pass,Bypass wire found,0.0,,ALT-001161
AUD-0004496,BSCM-000161,Indiranagar,2024-12-24 16:00:00,Tariff Update,INS-0001,Fail,Meter seal intact,0.0,,
AUD-0004497,BSCM-000354,Rajajinagar,2024-05-22 15:00:00,Notice Issued,INS-0002,Pass,Bypass wire found,0.0,,
AUD-0004498,BSCM-000132,BTM Layout,2023-07-18 21:00:00,Notice Issued,INS-0009,Pass,No access to premises,0.0,,
AUD-0004499,BSCM-000043,Hebbal,2024-01-11 13:00:00,Physical Audit,INS-0002,Pass,Normal reading verified,0.0,,
AUD-0004500,BSCM-000210,Yelahanka,2024-07-19 10:00:00,Field Inspection,INS-0007,Pending,Bypass wire found,0.0,2024-07-29,ALT-002807
AUD-0004501,BSCM-000244,Hebbal,2024-06-12 17:00:00,Seal Verification,INS-0012,Pass,Consumer cooperative,0.0,,
AUD-0004502,BSCM-000068,Jayanagar,2024-02-25 00:00:00,Reconnection,INS-0013,Pass,Consumer cooperative,0.0,,
AUD-0004503,BSCM-000318,Whitefield,2023-07-24 09:00:00,Disconnection Order,INS-0001,Pass,Meter dead — replaced,0.0,,
AUD-0004504,BSCM-000355,Indiranagar,2024-07-13 20:00:00,Disconnection Order,INS-0004,Pending,Meter dead — replaced,0.0,2024-07-29,
AUD-0004505,BSCM-000219,Indiranagar,2024-08-05 07:00:00,Reconnection,INS-0014,Pass,,0.0,,
AUD-0004506,BSCM-000168,Marathahalli,2023-06-13 17:00:00,FIR Filed,INS-0006,Fail,Normal reading verified,13233.62,,ALT-000848
AUD-0004507,BSCM-000435,Marathahalli,2023-12-18 04:00:00,Meter Replacement,INS-0008,Pass,No access to premises,0.0,,
AUD-0004508,BSCM-000007,Jayanagar,2024-10-30 00:00:00,Tariff Update,INS-0002,Pass,Normal reading verified,0.0,,
AUD-0004509,BSCM-000264,BTM Layout,2024-06-30 08:00:00,Seal Verification,INS-0014,Pass,Seal broken — theft suspected,0.0,,
AUD-0004510,BSCM-000110,Hebbal,2023-07-24 05:00:00,Disconnection Order,INS-0017,Fail,Consumer cooperative,0.0,,
AUD-0004511,BSCM-000008,Electronic City,2024-10-29 12:00:00,Disconnection Order,INS-0011,Fail,Consumer cooperative,0.0,,
AUD-0004512,BSCM-000046,Hebbal,2023-05-24 08:00:00,Reading Correction,INS-0020,Fail,Seal broken — theft suspected,0.0,,
AUD-0004513,BSCM-000398,Whitefield,2023-06-17 18:00:00,FIR Filed,INS-0014,Pass,Consumer cooperative,0.0,,ALT-000235
AUD-0004514,BSCM-000270,Koramangala,2024-03-19 23:00:00,Disconnection Order,INS-0005,Pass,Meter seal intact,0.0,,
AUD-0004515,BSCM-000158,Electronic City,2023-01-09 09:00:00,Notice Issued,INS-0017,Pending,Seal broken — theft suspected,0.0,2023-02-17,
AUD-0004516,BSCM-000163,BTM Layout,2023-06-08 20:00:00,Reading Correction,INS-0011,Pass,Bypass wire found,0.0,,
AUD-0004517,BSCM-000209,Hebbal,2023-07-05 05:00:00,FIR Filed,INS-0007,Pass,No access to premises,0.0,,ALT-002675
AUD-0004518,BSCM-000416,Rajajinagar,2024-09-13 07:00:00,FIR Filed,INS-0001,Pending,Normal reading verified,0.0,2024-11-11,ALT-003042
AUD-0004519,BSCM-000438,Hebbal,2023-07-20 06:00:00,Disconnection Order,INS-0008,Escalated,Bypass wire found,0.0,2023-08-14,
AUD-0004520,BSCM-000043,Hebbal,2023-06-24 02:00:00,Physical Audit,INS-0001,Fail,Consumer cooperative,0.0,,
AUD-0004521,BSCM-000193,Rajajinagar,2024-10-21 22:00:00,Tariff Update,INS-0011,Pass,Normal reading verified,0.0,,
AUD-0004522,BSCM-000169,Koramangala,2024-03-09 17:00:00,Tariff Update,INS-0013,Pass,Normal reading verified,0.0,,
AUD-0004523,BSCM-000283,Koramangala,2024-06-16 06:00:00,Disconnection Order,INS-0001,Pass,Meter seal intact,0.0,,
