metric_id,model_name,model_version,evaluation_date,metric_type,metric_value,dataset_size,training_date,feature_drift_psi,distribution_shift_detected,notes
MET-002081,XGBoost-v3,3.2.1,2024-11-18,f1_score,0.7194,61012,2024-09-17,0.2157,False,Stable performance
MET-002082,XGBoost-v3,3.2.1,2024-11-18,precision,0.7798,61012,2024-09-17,0.2157,False,Stable performance
MET-002083,XGBoost-v3,3.2.1,2024-11-18,recall,0.6548,61012,2024-09-17,0.2157,False,Stable performance
MET-002084,XGBoost-v3,3.2.1,2024-11-18,auc_roc,0.8959,61012,2024-09-17,0.2157,False,Stable performance
MET-002085,XGBoost-v3,3.2.1,2024-11-18,rmse,2.9339,61012,2024-09-17,0.2157,False,Stable performance
MET-002086,XGBoost-v3,3.2.1,2024-11-18,coverage,0.848,61012,2024-09-17,0.2157,False,Stable performance
MET-002087,XGBoost-v3,3.2.1,2024-11-18,latency_p99,174.0812,61012,2024-09-17,0.2157,False,Stable performance
MET-002088,XGBoost-v3,3.2.1,2024-11-18,false_positive_rate,0.1574,61012,2024-09-17,0.2157,False,Stable performance
MET-002089,TFT-v1,1.0.0,2024-11-18,mape_pct,0.0495,60570,2024-10-04,0.1644,False,Stable performance
MET-002090,TFT-v1,1.0.0,2024-11-18,f1_score,0.7193,60570,2024-10-04,0.1644,False,Stable performance
MET-002091,TFT-v1,1.0.0,2024-11-18,precision,0.7822,60570,2024-10-04,0.1644,False,Stable performance
MET-002092,TFT-v1,1.0.0,2024-11-18,recall,0.6489,60570,2024-10-04,0.1644,False,Stable performance
MET-002093,TFT-v1,1.0.0,2024-11-18,auc_roc,0.8873,60570,2024-10-04,0.1644,False,Stable performance
MET-002094,TFT-v1,1.0.0,2024-11-18,rmse,2.5932,60570,2024-10-04,0.1644,False,Stable performance
MET-002095,TFT-v1,1.0.0,2024-11-18,coverage,0.8379,60570,2024-10-04,0.1644,False,Stable performance
MET-002096,TFT-v1,1.0.0,2024-11-18,latency_p99,155.6194,60570,2024-10-04,0.1644,False,Stable performance
MET-002097,TFT-v1,1.0.0,2024-11-18,false_positive_rate,0.1337,60570,2024-10-04,0.1644,False,Stable performance
MET-002098,Ensemble-v4,4.1.0,2024-11-18,mape_pct,0.0441,61146,2024-10-03,0.1433,False,Stable performance
MET-002099,Ensemble-v4,4.1.0,2024-11-18,f1_score,0.7694,61146,2024-10-03,0.1433,False,Stable performance
MET-002100,Ensemble-v4,4.1.0,2024-11-18,precision,0.7857,61146,2024-10-03,0.1433,False,Stable performance
MET-002101,Ensemble-v4,4.1.0,2024-11-18,recall,0.6656,61146,2024-10-03,0.1433,False,Stable performance
MET-002102,Ensemble-v4,4.1.0,2024-11-18,auc_roc,0.882,61146,2024-10-03,0.1433,False,Stable performance
MET-002103,Ensemble-v4,4.1.0,2024-11-18,rmse,2.2937,61146,2024-10-03,0.1433,False,Stable performance
MET-002104,Ensemble-v4,4.1.0,2024-11-18,coverage,0.8398,61146,2024-10-03,0.1433,False,Stable performance
MET-002105,Ensemble-v4,4.1.0,2024-11-18,latency_p99,148.7356,61146,2024-10-03,0.1433,False,Stable performance
MET-002106,Ensemble-v4,4.1.0,2024-11-18,false_positive_rate,0.1401,61146,2024-10-03,0.1433,False,Stable performance
MET-002107,TheftDetect-v2.1,2.1.5,2024-11-18,mape_pct,0.0433,61536,2024-09-18,0.1692,False,Stable performance
MET-002108,TheftDetect-v2.1,2.1.5,2024-11-18,f1_score,0.7453,61536,2024-09-18,0.1692,False,Stable performance
MET-002109,TheftDetect-v2.1,2.1.5,2024-11-18,precision,0.7909,61536,2024-09-18,0.1692,False,Stable performance
MET-002110,TheftDetect-v2.1,2.1.5,2024-11-18,recall,0.6619,61536,2024-09-18,0.1692,False,Stable performance
MET-002111,TheftDetect-v2.1,2.1.5,2024-11-18,auc_roc,0.8773,61536,2024-09-18,0.1692,False,Stable performance
MET-002112,TheftDetect-v2.1,2.1.5,2024-11-18,rmse,2.5335,61536,2024-09-18,0.1692,False,Stable performance
MET-002113,TheftDetect-v2.1,2.1.5,2024-11-18,coverage,0.8479,61536,2024-09-18,0.1692,False,Stable performance
MET-002114,TheftDetect-v2.1,2.1.5,2024-11-18,latency_p99,151.6725,61536,2024-09-18,0.1692,False,Stable performance
MET-002115,TheftDetect-v2.1,2.1.5,2024-11-18,false_positive_rate,0.1445,61536,2024-09-18,0.1692,False,Stable performance
MET-002116,LSTM-v2,2.1.0,2024-11-25,mape_pct,0.0424,60873,2024-10-03,0.1714,False,Stable performance
MET-002117,LSTM-v2,2.1.0,2024-11-25,f1_score,0.7339,60873,2024-10-03,0.1714,False,Stable performance
MET-002118,LSTM-v2,2.1.0,2024-11-25,precision,0.7953,60873,2024-10-03,0.1714,False,Stable performance
MET-002119,LSTM-v2,2.1.0,2024-11-25,recall,0.6578,60873,2024-10-03,0.1714,False,Stable performance
MET-002120,LSTM-v2,2.1.0,2024-11-25,auc_roc,0.899,60873,2024-10-03,0.1714,False,Stable performance
MET-002121,LSTM-v2,2.1.0,2024-11-25,rmse,2.5333,60873,2024-10-03,0.1714,False,Stable performance
MET-002122,LSTM-v2,2.1.0,2024-11-25,coverage,0.8307,60873,2024-10-03,0.1714,False,Stable performance
MET-002123,LSTM-v2,2.1.0,2024-11-25,latency_p99,160.9188,60873,2024-10-03,0.1714,False,Stable performance
MET-002124,LSTM-v2,2.1.0,2024-11-25,false_positive_rate,0.1397,60873,2024-10-03,0.1714,False,Stable performance
MET-002125,XGBoost-v3,3.2.1,2024-11-25,mape_pct,0.0448,61232,2024-09-24,0.1698,False,Stable performance
MET-002126,XGBoost-v3,3.2.1,2024-11-25,f1_score,0.7185,61232,2024-09-24,0.1698,False,Stable performance
MET-002127,XGBoost-v3,3.2.1,2024-11-25,precision,0.7985,61232,2024-09-24,0.1698,False,Stable performance
MET-002128,XGBoost-v3,3.2.1,2024-11-25,recall,0.6622,61232,2024-09-24,0.1698,False,Stable performance
MET-002129,XGBoost-v3,3.2.1,2024-11-25,auc_roc,0.8804,61232,2024-09-24,0.1698,False,Stable performance
MET-002130,XGBoost-v3,3.2.1,2024-11-25,rmse,2.6346,61232,2024-09-24,0.1698,False,Stable performance
MET-002131,XGBoost-v3,3.2.1,2024-11-25,coverage,0.8501,61232,2024-09-24,0.1698,False,Stable performance
MET-002132,XGBoost-v3,3.2.1,2024-11-25,latency_p99,147.7271,61232,2024-09-24,0.1698,False,Stable performance
MET-002133,XGBoost-v3,3.2.1,2024-11-25,false_positive_rate,0.1281,61232,2024-09-24,0.1698,False,Stable performance
MET-002134,TFT-v1,1.0.0,2024-11-25,mape_pct,0.0401,60790,2024-10-11,0.1329,False,Stable performance
MET-002135,TFT-v1,1.0.0,2024-11-25,f1_score,0.758,60790,2024-10-11,0.1329,False,Stable performance
MET-002136,TFT-v1,1.0.0,2024-11-25,precision,0.7759,60790,2024-10-11,0.1329,False,Stable performance
MET-002137,TFT-v1,1.0.0,2024-11-25,recall,0.6679,60790,2024-10-11,0.1329,False,Stable performance
MET-002138,TFT-v1,1.0.0,2024-11-25,auc_roc,0.8915,60790,2024-10-11,0.1329,False,Stable performance
MET-002139,TFT-v1,1.0.0,2024-11-25,rmse,2.5137,60790,2024-10-11,0.1329,False,Stable performance
MET-002140,TFT-v1,1.0.0,2024-11-25,coverage,0.8512,60790,2024-10-11,0.1329,False,Stable performance
MET-002141,TFT-v1,1.0.0,2024-11-25,latency_p99,150.3514,60790,2024-10-11,0.1329,False,Stable performance
MET-002142,TFT-v1,1.0.0,2024-11-25,false_positive_rate,0.1287,60790,2024-10-11,0.1329,False,Stable performance
MET-002143,Ensemble-v4,4.1.0,2024-11-25,mape_pct,0.0409,61366,2024-10-10,0.1232,False,Stable performance
MET-002144,Ensemble-v4,4.1.0,2024-11-25,f1_score,0.7609,61366,2024-10-10,0.1232,False,Stable performance
MET-002145,Ensemble-v4,4.1.0,2024-11-25,precision,0.8071,61366,2024-10-10,0.1232,False,Stable performance
MET-002146,Ensemble-v4,4.1.0,2024-11-25,recall,0.6625,61366,2024-10-10,0.1232,False,Stable performance
MET-002147,Ensemble-v4,4.1.0,2024-11-25,auc_roc,0.8866,61366,2024-10-10,0.1232,False,Stable performance
MET-002148,Ensemble-v4,4.1.0,2024-11-25,rmse,2.159,61366,2024-10-10,0.1232,False,Stable performance
MET-002149,Ensemble-v4,4.1.0,2024-11-25,coverage,0.849,61366,2024-10-10,0.1232,False,Stable performance
MET-002150,Ensemble-v4,4.1.0,2024-11-25,latency_p99,143.8191,61366,2024-10-10,0.1232,False,Stable performance
MET-002151,Ensemble-v4,4.1.0,2024-11-25,false_positive_rate,0.1469,61366,2024-10-10,0.1232,False,Stable performance
MET-002152,TheftDetect-v2.1,2.1.5,2024-11-25,mape_pct,0.0464,61756,2024-09-25,0.1571,False,Stable performance
MET-002153,TheftDetect-v2.1,2.1.5,2024-11-25,f1_score,0.729,61756,2024-09-25,0.1571,False,Stable performance
MET-002154,TheftDetect-v2.1,2.1.5,2024-11-25,precision,0.7922,61756,2024-09-25,0.1571,False,Stable performance
MET-002155,TheftDetect-v2.1,2.1.5,2024-11-25,recall,0.6674,61756,2024-09-25,0.1571,False,Stable performance
MET-002156,TheftDetect-v2.1,2.1.5,2024-11-25,auc_roc,0.8897,61756,2024-09-25,0.1571,False,Stable performance
MET-002157,TheftDetect-v2.1,2.1.5,2024-11-25,rmse,2.4565,61756,2024-09-25,0.1571,False,Stable performance
MET-002158,TheftDetect-v2.1,2.1.5,2024-11-25,coverage,0.8484,61756,2024-09-25,0.1571,False,Stable performance
MET-002159,TheftDetect-v2.1,2.1.5,2024-11-25,latency_p99,154.0474,61756,2024-09-25,0.1571,False,Stable performance
MET-002160,TheftDetect-v2.1,2.1.5,2024-11-25,false_positive_rate,0.15,61756,2024-09-25,0.1571,False,Stable performance
MET-002161,LSTM-v2,2.1.0,2024-12-02,mape_pct,0.0433,61093,2024-10-10,0.0994,False,Stable performance
MET-002162,LSTM-v2,2.1.0,2024-12-02,f1_score,0.7295,61093,2024-10-10,0.0994,False,Stable performance
MET-002163,LSTM-v2,2.1.0,2024-12-02,precision,0.8058,61093,2024-10-10,0.0994,False,Stable performance
MET-002164,LSTM-v2,2.1.0,2024-12-02,recall,0.7165,61093,2024-10-10,0.0994,False,Stable performance
MET-002165,LSTM-v2,2.1.0,2024-12-02,auc_roc,0.8977,61093,2024-10-10,0.0994,False,Stable performance
MET-002166,LSTM-v2,2.1.0,2024-12-02,rmse,2.2443,61093,2024-10-10,0.0994,False,Stable performance
MET-002167,LSTM-v2,2.1.0,2024-12-02,coverage,0.8496,61093,2024-10-10,0.0994,False,Stable performance
MET-002168,LSTM-v2,2.1.0,2024-12-02,latency_p99,145.8922,61093,2024-10-10,0.0994,False,Stable performance
MET-002169,LSTM-v2,2.1.0,2024-12-02,false_positive_rate,0.1315,61093,2024-10-10,0.0994,False,Stable performance
MET-002170,XGBoost-v3,3.2.1,2024-12-02,mape_pct,0.0476,61452,2024-10-01,0.1991,False,Stable performance
MET-002171,XGBoost-v3,3.2.1,2024-12-02,f1_score,0.7134,61452,2024-10-01,0.1991,False,Stable performance
MET-002172,XGBoost-v3,3.2.1,2024-12-02,precision,0.7827,61452,2024-10-01,0.1991,False,Stable performance
MET-002173,XGBoost-v3,3.2.1,2024-12-02,recall,0.6506,61452,2024-10-01,0.1991,False,Stable performance
MET-002174,XGBoost-v3,3.2.1,2024-12-02,auc_roc,0.8875,61452,2024-10-01,0.1991,False,Stable performance
MET-002175,XGBoost-v3,3.2.1,2024-12-02,rmse,2.5297,61452,2024-10-01,0.1991,False,Stable performance
MET-002176,XGBoost-v3,3.2.1,2024-12-02,coverage,0.8424,61452,2024-10-01,0.1991,False,Stable performance
MET-002177,XGBoost-v3,3.2.1,2024-12-02,latency_p99,155.9431,61452,2024-10-01,0.1991,False,Stable performance
MET-002178,XGBoost-v3,3.2.1,2024-12-02,false_positive_rate,0.1466,61452,2024-10-01,0.1991,False,Stable performance
MET-002179,TFT-v1,1.0.0,2024-12-02,mape_pct,0.0445,61010,2024-10-18,0.1629,False,Stable performance
MET-002180,TFT-v1,1.0.0,2024-12-02,f1_score,0.7275,61010,2024-10-18,0.1629,False,Stable performance
MET-002181,TFT-v1,1.0.0,2024-12-02,precision,0.7917,61010,2024-10-18,0.1629,False,Stable performance
MET-002182,TFT-v1,1.0.0,2024-12-02,recall,0.6607,61010,2024-10-18,0.1629,False,Stable performance
MET-002183,TFT-v1,1.0.0,2024-12-02,auc_roc,0.9007,61010,2024-10-18,0.1629,False,Stable performance
MET-002184,TFT-v1,1.0.0,2024-12-02,rmse,2.6566,61010,2024-10-18,0.1629,False,Stable performance
MET-002185,TFT-v1,1.0.0,2024-12-02,coverage,0.836,61010,2024-10-18,0.1629,False,Stable performance
MET-002186,TFT-v1,1.0.0,2024-12-02,latency_p99,156.7201,61010,2024-10-18,0.1629,False,Stable performance
MET-002187,TFT-v1,1.0.0,2024-12-02,false_positive_rate,0.1475,61010,2024-10-18,0.1629,False,Stable performance
MET-002188,Ensemble-v4,4.1.0,2024-12-02,mape_pct,0.0435,61586,2024-10-17,0.1224,False,Stable performance
MET-002189,Ensemble-v4,4.1.0,2024-12-02,f1_score,0.7629,61586,2024-10-17,0.1224,False,Stable performance
MET-002190,Ensemble-v4,4.1.0,2024-12-02,precision,0.7866,61586,2024-10-17,0.1224,False,Stable performance
MET-002191,Ensemble-v4,4.1.0,2024-12-02,recall,0.6662,61586,2024-10-17,0.1224,False,Stable performance
MET-002192,Ensemble-v4,4.1.0,2024-12-02,auc_roc,0.8972,61586,2024-10-17,0.1224,False,Stable performance
MET-002193,Ensemble-v4,4.1.0,2024-12-02,rmse,2.3995,61586,2024-10-17,0.1224,False,Stable performance
MET-002194,Ensemble-v4,4.1.0,2024-12-02,coverage,0.8423,61586,2024-10-17,0.1224,False,Stable performance
MET-002195,Ensemble-v4,4.1.0,2024-12-02,latency_p99,155.9078,61586,2024-10-17,0.1224,False,Stable performance
MET-002196,Ensemble-v4,4.1.0,2024-12-02,false_positive_rate,0.1117,61586,2024-10-17,0.1224,False,Stable performance
MET-002197,TheftDetect-v2.1,2.1.5,2024-12-02,mape_pct,0.0488,61976,2024-10-02,0.1891,False,Stable performance
MET-002198,TheftDetect-v2.1,2.1.5,2024-12-02,f1_score,0.7234,61976,2024-10-02,0.1891,False,Stable performance
MET-002199,TheftDetect-v2.1,2.1.5,2024-12-02,precision,0.7963,61976,2024-10-02,0.1891,False,Stable performance
MET-002200,TheftDetect-v2.1,2.1.5,2024-12-02,recall,0.6409,61976,2024-10-02,0.1891,False,Stable performance
MET-002201,TheftDetect-v2.1,2.1.5,2024-12-02,auc_roc,0.8885,61976,2024-10-02,0.1891,False,Stable performance
MET-002202,TheftDetect-v2.1,2.1.5,2024-12-02,rmse,2.63,61976,2024-10-02,0.1891,False,Stable performance
MET-002203,TheftDetect-v2.1,2.1.5,2024-12-02,coverage,0.8468,61976,2024-10-02,0.1891,False,Stable performance
MET-002204,TheftDetect-v2.1,2.1.5,2024-12-02,latency_p99,143.9602,61976,2024-10-02,0.1891,False,Stable performance
MET-002205,TheftDetect-v2.1,2.1.5,2024-12-02,false_positive_rate,0.1391,61976,2024-10-02,0.1891,False,Stable performance
MET-002206,LSTM-v2,2.1.0,2024-12-09,mape_pct,0.0427,61313,2024-10-17,0.1612,False,Stable performance
MET-002207,LSTM-v2,2.1.0,2024-12-09,f1_score,0.7438,61313,2024-10-17,0.1612,False,Stable performance
MET-002208,LSTM-v2,2.1.0,2024-12-09,precision,0.7836,61313,2024-10-17,0.1612,False,Stable performance
MET-002209,LSTM-v2,2.1.0,2024-12-09,recall,0.6822,61313,2024-10-17,0.1612,False,Stable performance
MET-002210,LSTM-v2,2.1.0,2024-12-09,auc_roc,0.9063,61313,2024-10-17,0.1612,False,Stable performance
MET-002211,LSTM-v2,2.1.0,2024-12-09,rmse,2.4323,61313,2024-10-17,0.1612,False,Stable performance
MET-002212,LSTM-v2,2.1.0,2024-12-09,coverage,0.8545,61313,2024-10-17,0.1612,False,Stable performance
MET-002213,LSTM-v2,2.1.0,2024-12-09,latency_p99,146.4627,61313,2024-10-17,0.1612,False,Stable performance
MET-002214,LSTM-v2,2.1.0,2024-12-09,false_positive_rate,0.1296,61313,2024-10-17,0.1612,False,Stable performance
MET-002215,XGBoost-v3,3.2.1,2024-12-09,mape_pct,0.0488,61672,2024-10-08,0.2074,False,Stable performance
MET-002216,XGBoost-v3,3.2.1,2024-12-09,f1_score,0.7014,61672,2024-10-08,0.2074,False,Stable performance
MET-002217,XGBoost-v3,3.2.1,2024-12-09,precision,0.7902,61672,2024-10-08,0.2074,False,Stable performance
MET-002218,XGBoost-v3,3.2.1,2024-12-09,recall,0.6584,61672,2024-10-08,0.2074,False,Stable performance
MET-002219,XGBoost-v3,3.2.1,2024-12-09,auc_roc,0.8951,61672,2024-10-08,0.2074,False,Stable performance
MET-002220,XGBoost-v3,3.2.1,2024-12-09,rmse,2.7621,61672,2024-10-08,0.2074,False,Stable performance
MET-002221,XGBoost-v3,3.2.1,2024-12-09,coverage,0.8444,61672,2024-10-08,0.2074,False,Stable performance
MET-002222,XGBoost-v3,3.2.1,2024-12-09,latency_p99,153.0543,61672,2024-10-08,0.2074,False,Stable performance
MET-002223,XGBoost-v3,3.2.1,2024-12-09,false_positive_rate,0.1626,61672,2024-10-08,0.2074,False,Stable performance
MET-002224,TFT-v1,1.0.0,2024-12-09,mape_pct,0.048,61230,2024-10-25,0.2122,False,Stable performance
MET-002225,TFT-v1,1.0.0,2024-12-09,f1_score,0.7426,61230,2024-10-25,0.2122,False,Stable performance
MET-002226,TFT-v1,1.0.0,2024-12-09,precision,0.7733,61230,2024-10-25,0.2122,False,Stable performance
MET-002227,TFT-v1,1.0.0,2024-12-09,recall,0.6455,61230,2024-10-25,0.2122,False,Stable performance
MET-002228,TFT-v1,1.0.0,2024-12-09,auc_roc,0.8807,61230,2024-10-25,0.2122,False,Stable performance
MET-002229,TFT-v1,1.0.0,2024-12-09,rmse,2.7941,61230,2024-10-25,0.2122,False,Stable performance
MET-002230,TFT-v1,1.0.0,2024-12-09,coverage,0.8344,61230,2024-10-25,0.2122,False,Stable performance
MET-002231,TFT-v1,1.0.0,2024-12-09,latency_p99,176.804,61230,2024-10-25,0.2122,False,Stable performance
MET-002232,TFT-v1,1.0.0,2024-12-09,false_positive_rate,0.1576,61230,2024-10-25,0.2122,False,Stable performance
MET-002233,Ensemble-v4,4.1.0,2024-12-09,mape_pct,0.0451,61806,2024-10-24,0.1745,False,Stable performance
MET-002234,Ensemble-v4,4.1.0,2024-12-09,f1_score,0.7488,61806,2024-10-24,0.1745,False,Stable performance
MET-002235,Ensemble-v4,4.1.0,2024-12-09,precision,0.7536,61806,2024-10-24,0.1745,False,Stable performance
MET-002236,Ensemble-v4,4.1.0,2024-12-09,recall,0.67,61806,2024-10-24,0.1745,False,Stable performance
MET-002237,Ensemble-v4,4.1.0,2024-12-09,auc_roc,0.8907,61806,2024-10-24,0.1745,False,Stable performance
MET-002238,Ensemble-v4,4.1.0,2024-12-09,rmse,2.2501,61806,2024-10-24,0.1745,False,Stable performance
MET-002239,Ensemble-v4,4.1.0,2024-12-09,coverage,0.8493,61806,2024-10-24,0.1745,False,Stable performance
MET-002240,Ensemble-v4,4.1.0,2024-12-09,latency_p99,158.5075,61806,2024-10-24,0.1745,False,Stable performance
MET-002241,Ensemble-v4,4.1.0,2024-12-09,false_positive_rate,0.1229,61806,2024-10-24,0.1745,False,Stable performance
MET-002242,TheftDetect-v2.1,2.1.5,2024-12-09,mape_pct,0.0485,62196,2024-10-09,0.1283,False,Stable performance
MET-002243,TheftDetect-v2.1,2.1.5,2024-12-09,f1_score,0.7451,62196,2024-10-09,0.1283,False,Stable performance
MET-002244,TheftDetect-v2.1,2.1.5,2024-12-09,precision,0.8086,62196,2024-10-09,0.1283,False,Stable performance
MET-002245,TheftDetect-v2.1,2.1.5,2024-12-09,recall,0.6897,62196,2024-10-09,0.1283,False,Stable performance
MET-002246,TheftDetect-v2.1,2.1.5,2024-12-09,auc_roc,0.8985,62196,2024-10-09,0.1283,False,Stable performance
MET-002247,TheftDetect-v2.1,2.1.5,2024-12-09,rmse,2.4916,62196,2024-10-09,0.1283,False,Stable performance
MET-002248,TheftDetect-v2.1,2.1.5,2024-12-09,coverage,0.8328,62196,2024-10-09,0.1283,False,Stable performance
MET-002249,TheftDetect-v2.1,2.1.5,2024-12-09,latency_p99,140.3332,62196,2024-10-09,0.1283,False,Stable performance
MET-002250,TheftDetect-v2.1,2.1.5,2024-12-09,false_positive_rate,0.1023,62196,2024-10-09,0.1283,False,Stable performance
MET-002251,LSTM-v2,2.1.0,2024-12-16,mape_pct,0.0397,61533,2024-10-24,0.1163,False,Stable performance
MET-002252,LSTM-v2,2.1.0,2024-12-16,f1_score,0.7409,61533,2024-10-24,0.1163,False,Stable performance
MET-002253,LSTM-v2,2.1.0,2024-12-16,precision,0.7996,61533,2024-10-24,0.1163,False,Stable performance
MET-002254,LSTM-v2,2.1.0,2024-12-16,recall,0.671,61533,2024-10-24,0.1163,False,Stable performance
MET-002255,LSTM-v2,2.1.0,2024-12-16,auc_roc,0.8974,61533,2024-10-24,0.1163,False,Stable performance
MET-002256,LSTM-v2,2.1.0,2024-12-16,rmse,2.3149,61533,2024-10-24,0.1163,False,Stable performance
MET-002257,LSTM-v2,2.1.0,2024-12-16,coverage,0.8534,61533,2024-10-24,0.1163,False,Stable performance
MET-002258,LSTM-v2,2.1.0,2024-12-16,latency_p99,129.434,61533,2024-10-24,0.1163,False,Stable performance
MET-002259,LSTM-v2,2.1.0,2024-12-16,false_positive_rate,0.1237,61533,2024-10-24,0.1163,False,Stable performance
MET-002260,XGBoost-v3,3.2.1,2024-12-16,mape_pct,0.0495,61892,2024-10-15,0.2191,False,Stable performance
MET-002261,XGBoost-v3,3.2.1,2024-12-16,f1_score,0.709,61892,2024-10-15,0.2191,False,Stable performance
MET-002262,XGBoost-v3,3.2.1,2024-12-16,precision,0.7935,61892,2024-10-15,0.2191,False,Stable performance
MET-002263,XGBoost-v3,3.2.1,2024-12-16,recall,0.668,61892,2024-10-15,0.2191,False,Stable performance
MET-002264,XGBoost-v3,3.2.1,2024-12-16,auc_roc,0.8751,61892,2024-10-15,0.2191,False,Stable performance
MET-002265,XGBoost-v3,3.2.1,2024-12-16,rmse,2.6889,61892,2024-10-15,0.2191,False,Stable performance
MET-002266,XGBoost-v3,3.2.1,2024-12-16,coverage,0.8586,61892,2024-10-15,0.2191,False,Stable performance
MET-002267,XGBoost-v3,3.2.1,2024-12-16,latency_p99,161.361,61892,2024-10-15,0.2191,False,Stable performance
MET-002268,XGBoost-v3,3.2.1,2024-12-16,false_positive_rate,0.1534,61892,2024-10-15,0.2191,False,Stable performance
MET-002269,TFT-v1,1.0.0,2024-12-16,mape_pct,0.0426,61450,2024-11-01,0.1448,False,Stable performance
MET-002270,TFT-v1,1.0.0,2024-12-16,f1_score,0.7665,61450,2024-11-01,0.1448,False,Stable performance
MET-002271,TFT-v1,1.0.0,2024-12-16,precision,0.7953,61450,2024-11-01,0.1448,False,Stable performance
MET-002272,TFT-v1,1.0.0,2024-12-16,recall,0.6656,61450,2024-11-01,0.1448,False,Stable performance
MET-002273,TFT-v1,1.0.0,2024-12-16,auc_roc,0.8927,61450,2024-11-01,0.1448,False,Stable performance
MET-002274,TFT-v1,1.0.0,2024-12-16,rmse,2.7899,61450,2024-11-01,0.1448,False,Stable performance
MET-002275,TFT-v1,1.0.0,2024-12-16,coverage,0.8487,61450,2024-11-01,0.1448,False,Stable performance
MET-002276,TFT-v1,1.0.0,2024-12-16,latency_p99,136.0989,61450,2024-11-01,0.1448,False,Stable performance
MET-002277,TFT-v1,1.0.0,2024-12-16,false_positive_rate,0.1295,61450,2024-11-01,0.1448,False,Stable performance
MET-002278,Ensemble-v4,4.1.0,2024-12-16,mape_pct,0.0421,62026,2024-10-31,0.1795,False,Stable performance
MET-002279,Ensemble-v4,4.1.0,2024-12-16,f1_score,0.7419,62026,2024-10-31,0.1795,False,Stable performance
MET-002280,Ensemble-v4,4.1.0,2024-12-16,precision,0.779,62026,2024-10-31,0.1795,False,Stable performance
MET-002281,Ensemble-v4,4.1.0,2024-12-16,recall,0.6278,62026,2024-10-31,0.1795,False,Stable performance
